queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
20,67b06e1b77e3,Pr,59,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 26]",3,9,3,nitrate,59|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3.xyz,1,standard,862752449,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3_attempt01_standard.mol2,-11550.138787867752,,OK,nearest_coreCN_qc_ok,O19:2.290;O149:2.333;O141:2.337;O27:2.344;O271:2.356;O263:2.376;O144:2.594;O266:2.604;O22:2.626,2.6258,4.3899,1.7641,O19:2.290;O149:2.333;O141:2.337;O27:2.344;O271:2.356;O263:2.376;O144:2.594;O266:2.604;O22:2.626;N9:4.390;N131:4.467;N150:4.504;N28:4.510;N272:4.528;N253:4.555
56,ef67e719ab98,La,57,3,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,"[14, 16, 19]",3,9,3,nitrate,57|CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98.xyz,1,standard,623645773,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98_attempt01_standard.mol2,-8711.856671542553,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O198:2.281;O15:2.366;O193:2.421;O20:2.437;O109:2.519;O104:2.571;O106:2.578;O195:2.770;O17:3.053,3.0530,4.4834,1.4303,O198:2.281;O15:2.366;O193:2.421;O20:2.437;O109:2.519;O104:2.571;O106:2.578;O195:2.770;O17:3.053;N199:4.483;N9:4.589;N187:4.618;N21:4.684;N110:4.690;N98:4.731
56,ef67e719ab98,La,57,3,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,"[14, 16, 19]",3,9,3,nitrate,57|CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98.xyz,2,standard,623653692,50,6,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_ef67e719ab98_attempt02_standard.mol2,-8711.426083100856,,OK,nearest_coreCN_qc_ok,O15:2.326;O193:2.384;O104:2.499;O106:2.554;O195:2.584;O109:2.585;O17:2.623;O198:2.633;O20:2.734,2.7340,4.4754,1.7414,O15:2.326;O193:2.384;O104:2.499;O106:2.554;O195:2.584;O109:2.585;O17:2.623;O198:2.633;O20:2.734;N9:4.475;N187:4.520;N98:4.575;N110:4.672;N199:4.745;N21:4.820
92,a9a7588bfc02,Pr,59,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]",3,9,3,nitrate,59|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02.xyz,1,standard,2062836327,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02_attempt01_standard.mol2,-8964.121889980013,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O196:2.262;O104:2.527;O16:2.563;O116:2.568;O24:2.934;O200:3.019;O208:3.267;O12:3.365;O108:3.812,3.8117,4.4103,0.5986,O196:2.262;O104:2.527;O16:2.563;O116:2.568;O24:2.934;O200:3.019;O208:3.267;O12:3.365;O108:3.812;N193:4.410;N101:4.745;N117:4.822;N25:5.185;N209:5.188;N9:5.584
92,a9a7588bfc02,Pr,59,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]",3,9,3,nitrate,59|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02.xyz,2,standard,2062844246,50,6,250,-6,build_failed,False,,,,,free(): corrupted unsorted chunks,BUILD_FAILED,free(): corrupted unsorted chunks,,,,,
128,a2a36cd7a4f4,Sm,62,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,9,1,nitrate,62|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4.xyz,1,standard,1485092949,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4_attempt01_standard.mol2,-2978.3867096714166,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O68:2.037;O69:2.051;N30:2.306;N29:2.337;N16:2.346;N66:2.360;N17:3.198;O67:3.461;N8:3.927,3.9270,4.0554,0.1283,O68:2.037;O69:2.051;N30:2.306;N29:2.337;N16:2.346;N66:2.360;N17:3.198;O67:3.461;N8:3.927;N20:4.055;N7:4.081
128,a2a36cd7a4f4,Sm,62,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,9,1,nitrate,62|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4.xyz,2,standard,1485100868,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4_attempt02_standard.mol2,-2978.4836174145225,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O68:2.050;O69:2.053;N8:2.392;N66:2.433;N16:2.436;N29:2.484;N17:2.644;N7:3.060;O67:3.596,3.5959,3.6714,0.0755,O68:2.050;O69:2.053;N8:2.392;N66:2.433;N16:2.436;N29:2.484;N17:2.644;N7:3.060;O67:3.596;N20:3.671;N30:3.814
164,20465e7ee3e2,La,57,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,9,1,nitrate,57|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_20465e7ee3e2.xyz,1,standard,755235230,40,5,250,8,build_failed,False,,,,,no_structures_returned,BUILD_FAILED,no_structures_returned,,,,,
164,20465e7ee3e2,La,57,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,9,1,nitrate,57|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_20465e7ee3e2.xyz,2,standard,755243149,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_20465e7ee3e2_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_20465e7ee3e2_attempt02_standard.mol2,-3563.750673455656,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.243;N21:2.303;N22:2.523;O95:2.656;N37:2.657;N36:2.662;N7:2.744;N35:4.027;N38:4.173,4.1730,inf,inf,N8:2.243;N21:2.303;N22:2.523;O95:2.656;N37:2.657;N36:2.662;N7:2.744;N35:4.027;N38:4.173
200,501e57106fbd,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[8, 18, 30, 31, 48, 51]",6,9,1,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_501e57106fbd.xyz,1,standard,1449622471,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_501e57106fbd_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_501e57106fbd_attempt01_standard.mol2,-4763.695394996198,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O129:2.078;O130:2.118;N52:2.457;N127:2.477;O131:2.525;N49:2.596;N9:2.862;N32:3.192;S31:3.289,3.2888,3.6394,0.3506,O129:2.078;O130:2.118;N52:2.457;N127:2.477;O131:2.525;N49:2.596;N9:2.862;N32:3.192;S31:3.289;O128:3.639;S19:3.904
