queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
31,adecfa6ff040,Lu,71,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,8,1,nitrate,71|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040.xyz,1,standard,589555905,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040_attempt01_standard.mol2,-3018.1270277927565,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N27:2.418;N10:2.435;N36:2.490;N37:2.604;N23:4.179;N38:4.262;N39:4.263;N24:4.314,4.3136,inf,inf,N27:2.418;N10:2.435;N36:2.490;N37:2.604;N23:4.179;N38:4.262;N39:4.263;N24:4.314
31,adecfa6ff040,Lu,71,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,8,1,nitrate,71|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040.xyz,2,standard,589563824,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040_attempt02_standard.mol2,-3017.9604031554727,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N27:2.359;N37:2.371;N10:2.400;N36:2.477;N23:3.652;N24:3.838;N38:4.004;N39:4.149,4.1486,inf,inf,N27:2.359;N37:2.371;N10:2.400;N36:2.477;N23:3.652;N24:3.838;N38:4.004;N39:4.149
67,2bda29f72b55,Yb,70,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,8,1,nitrate,70|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_2bda29f72b55.xyz,1,standard,1517643095,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_2bda29f72b55_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_2bda29f72b55_attempt01_standard.mol2,-3417.597833604442,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.118;N21:2.132;N22:2.140;N36:2.376;N37:2.487;N7:2.825;N35:3.370;N38:4.015,4.0155,inf,inf,N8:2.118;N21:2.132;N22:2.140;N36:2.376;N37:2.487;N7:2.825;N35:3.370;N38:4.015
67,2bda29f72b55,Yb,70,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,8,1,nitrate,70|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_2bda29f72b55.xyz,2,standard,1517651014,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_2bda29f72b55_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_2bda29f72b55_attempt02_standard.mol2,-3416.7995659094086,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N21:2.131;N8:2.145;N22:2.243;N37:2.270;N7:2.408;N36:2.513;N38:2.598;N35:4.117,4.1174,inf,inf,N21:2.131;N8:2.145;N22:2.243;N37:2.270;N7:2.408;N36:2.513;N38:2.598;N35:4.117
103,3beb4537ab26,Eu,63,3,CCCCCCCCNC(=O)c1cc(OC)ccn1,"[10, 14, 18]",3,9,3,nitrate,63|CCCCCCCCNC(=O)c1cc(OC)ccn1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26.xyz,1,standard,2027311290,40,5,250,8,build_failed,False,,,,,no_structures_returned,BUILD_FAILED,no_structures_returned,,,,,
103,3beb4537ab26,Eu,63,3,CCCCCCCCNC(=O)c1cc(OC)ccn1,"[10, 14, 18]",3,9,3,nitrate,63|CCCCCCCCNC(=O)c1cc(OC)ccn1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26.xyz,2,standard,2027319209,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26_attempt02_standard.mol2,-4760.17768160576,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O54:2.086;O11:2.271;N19:2.407;O97:2.407;O101:3.069;N62:3.212;N52:4.007;N9:4.134;N105:4.254,4.2542,4.4419,0.1877,O54:2.086;O11:2.271;N19:2.407;O97:2.407;O101:3.069;N62:3.212;N52:4.007;N9:4.134;N105:4.254;O58:4.442;N95:4.539;O15:4.647
139,4143c21a233c,Dy,66,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,8,4,nitrate,66|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_4143c21a233c.xyz,1,standard,1078260184,40,5,250,-6,build_failed,False,,,,,corrupted double-linked list,BUILD_FAILED,corrupted double-linked list,,,,,
139,4143c21a233c,Dy,66,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,8,4,nitrate,66|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_4143c21a233c.xyz,2,standard,1078268103,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_4143c21a233c_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_4143c21a233c_attempt02_standard.mol2,-8413.20846311149,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O11:2.223;O143:2.373;O207:2.440;O79:2.467;O203:2.607;O139:2.635;O15:2.776;O75:3.012,3.0116,4.3310,1.3194,O11:2.223;O143:2.373;O207:2.440;O79:2.467;O203:2.607;O139:2.635;O15:2.776;O75:3.012;N5:4.331;N144:4.558;N80:4.570;N208:4.649;N197:4.835;N133:4.883;N16:4.989;N69:5.262
175,1008ab9ab6ef,Pr,59,3,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,"[15, 17, 20]",3,9,3,water,59|CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_1008ab9ab6ef.xyz,1,standard,831679341,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_water_1008ab9ab6ef_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_water_1008ab9ab6ef_attempt01_standard.mol2,-9224.974415198245,,OK,nearest_coreCN_qc_ok,O21:2.255;O116:2.359;O211:2.363;O16:2.382;O111:2.434;O208:2.557;O206:2.692;O113:2.803;O18:2.805,2.8048,4.3481,1.5432,O21:2.255;O116:2.359;O211:2.363;O16:2.382;O111:2.434;O208:2.557;O206:2.692;O113:2.803;O18:2.805;N117:4.348;N212:4.412;N22:4.458;N13:4.512;N108:4.611;N203:4.840
211,fc5e058253f6,Gd,64,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,9,1,nitrate,64|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_fc5e058253f6.xyz,1,standard,1028773225,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_fc5e058253f6_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_fc5e058253f6_attempt01_standard.mol2,-2745.0956215385463,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O64:2.059;O65:2.130;N6:2.271;N62:2.290;N5:2.384;N24:2.387;N25:2.490;O63:3.262;N26:3.938,3.9383,4.5196,0.5813,O64:2.059;O65:2.130;N6:2.271;N62:2.290;N5:2.384;N24:2.387;N25:2.490;O63:3.262;N26:3.938;N14:4.520;N15:4.867
