queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
25,6d919d6af533,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]",3,9,3,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533.xyz,1,standard,395117157,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533_attempt01_standard.mol2,-10723.37800777202,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O24:2.356;O133:2.362;O19:2.392;O138:2.423;O247:2.512;O252:2.671;N21:2.694;N135:2.718;N249:3.149,3.1492,4.4782,1.3290,O24:2.356;O133:2.362;O19:2.392;O138:2.423;O247:2.512;O252:2.671;N21:2.694;N135:2.718;N249:3.149;N25:4.478;N123:4.527;N9:4.583;N139:4.636;N237:4.759;N253:4.853
25,6d919d6af533,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]",3,9,3,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533.xyz,2,standard,395125076,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533_attempt02_standard.mol2,-10721.894054004204,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O24:2.212;O138:2.258;O133:2.296;O252:2.393;N249:2.453;O19:2.694;N21:2.909;O247:2.913;N135:3.040,3.0396,3.9311,0.8914,O24:2.212;O138:2.258;O133:2.296;O252:2.393;N249:2.453;O19:2.694;N21:2.909;O247:2.913;N135:3.040;N253:3.931;N139:3.980;N25:4.176;N123:4.331;N9:4.922;N237:5.002
61,cae25950ae7e,La,57,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[18, 30, 48, 51]",4,9,2,nitrate,57|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig2_nitrate_cae25950ae7e.xyz,1,standard,1924032568,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig2_nitrate_cae25950ae7e_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/La/La_Z57_ox3_CN9_nlig2_nitrate_cae25950ae7e_attempt01_standard.mol2,-8642.920318686887,,OK,nearest_coreCN_qc_ok,O157:2.335;O31:2.354;O19:2.425;O145:2.480;N49:2.481;N175:2.517;N178:2.531;N52:2.541;O253:2.910,2.9097,4.4878,1.5781,O157:2.335;O31:2.354;O19:2.425;O145:2.480;N49:2.481;N175:2.517;N178:2.531;N52:2.541;O253:2.910;N158:4.488;N32:4.500;N9:4.584;N135:4.617
97,3789eabe5f06,Ce,58,3,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,"[19, 21, 24]",3,9,3,water,58|CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_3789eabe5f06.xyz,1,standard,601053243,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_water_3789eabe5f06_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_water_3789eabe5f06_attempt01_standard.mol2,-11293.521192761136,,OK,nearest_coreCN_qc_ok,O258:2.344;O263:2.352;O20:2.385;O139:2.407;O25:2.497;O260:2.626;O141:2.637;O144:2.680;O22:2.699,2.6990,4.3349,1.6358,O258:2.344;O263:2.352;O20:2.385;O139:2.407;O25:2.497;O260:2.626;O141:2.637;O144:2.680;O22:2.699;N264:4.335;N9:4.524;N247:4.534;N128:4.545;N26:4.616;N145:4.710
133,b327caa3b7fb,Eu,63,3,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,"[5, 8, 11, 12, 18, 19]",6,9,1,nitrate,63|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb.xyz,1,standard,457638988,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb_attempt01_standard.mol2,-2071.534644586649,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O40:2.028;O39:2.098;N37:2.313;N19:2.322;N13:2.399;N20:2.549;O41:2.656;N12:3.265;O38:3.351,3.3509,3.3756,0.0247,O40:2.028;O39:2.098;N37:2.313;N19:2.322;N13:2.399;N20:2.549;O41:2.656;N12:3.265;O38:3.351;N6:3.376;N9:4.352
133,b327caa3b7fb,Eu,63,3,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,"[5, 8, 11, 12, 18, 19]",6,9,1,nitrate,63|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb.xyz,2,standard,457646907,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_b327caa3b7fb_attempt02_standard.mol2,-2068.4065160573323,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O39:2.029;O40:2.056;N13:2.325;O41:2.396;N37:2.420;N9:2.783;N6:2.826;N12:3.059;N19:3.294,3.2941,3.4469,0.1528,O39:2.029;O40:2.056;N13:2.325;O41:2.396;N37:2.420;N9:2.783;N6:2.826;N12:3.059;N19:3.294;N20:3.447;O38:3.583
169,4e47a8aea4f6,Sm,62,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,62|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_4e47a8aea4f6.xyz,1,standard,809053568,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_4e47a8aea4f6_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_4e47a8aea4f6_attempt01_standard.mol2,-8553.417537190404,,OK,nearest_coreCN_qc_ok,O11:2.308;O139:2.431;O79:2.448;O203:2.498;O143:2.505;O75:2.579;O207:2.708;O15:2.767;O257:2.830,2.8298,4.3813,1.5515,O11:2.308;O139:2.431;O79:2.448;O203:2.498;O143:2.505;O75:2.579;O207:2.708;O15:2.767;O257:2.830;N5:4.381;N80:4.586;N16:4.590;N133:4.608;N144:4.715;N197:4.720;N69:4.754;N208:4.863
205,84835de65489,Er,68,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]",2,8,4,nitrate,68|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig4_nitrate_84835de65489.xyz,1,standard,1105050868,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Er/Er_Z68_ox3_CN8_nlig4_nitrate_84835de65489_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Er/Er_Z68_ox3_CN8_nlig4_nitrate_84835de65489_attempt01_standard.mol2,-10820.606505055586,,OK,nearest_coreCN_qc_ok,O276:2.273;O21:2.569;O106:2.667;O12:2.706;O182:2.776;O191:2.789;O267:2.873;O97:2.873,2.8727,4.4882,1.6155,O276:2.273;O21:2.569;O106:2.667;O12:2.706;O182:2.776;O191:2.789;O267:2.873;O97:2.873;N277:4.488;N22:4.542;N107:4.867;N9:4.918;N179:4.921;N192:5.045;N264:5.105;N94:5.138
241,89a0bef80c28,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,"[18, 20, 23]",3,9,3,water,63|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_89a0bef80c28.xyz,1,standard,1697487980,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_water_89a0bef80c28_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_water_89a0bef80c28_attempt01_standard.mol2,-7593.3072578961355,,OK,nearest_coreCN_qc_ok,O94:2.275;O99:2.290;O169:2.367;O24:2.380;O19:2.422;O171:2.538;O96:2.603;O174:2.614;O21:2.818,2.8183,4.3196,1.5012,O94:2.275;O99:2.290;O169:2.367;O24:2.380;O19:2.422;O171:2.538;O96:2.603;O174:2.614;O21:2.818;N100:4.320;N84:4.437;N159:4.449;N25:4.504;N9:4.607;N175:4.762
25,fefdc4e8deb0,Dy,66,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,66|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0.xyz,1,standard,2146099233,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt01_standard_dup2.mol2,-2455.9516472436567,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N14:2.229;N6:2.257;N15:2.288;N5:2.342;N25:2.408;O62:2.562;N26:3.529;N24:3.915,3.9148,inf,inf,N14:2.229;N6:2.257;N15:2.288;N5:2.342;N25:2.408;O62:2.562;N26:3.529;N24:3.915
