queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,attempts_run,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,accepted_for_clean_3d_features,ligtype_override
69,5fdbc90e8042,Eu,63,3,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,"[9, 22, 23, 26, 35, 38, 39, 40]",8,9,1,nitrate,63|CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21|nitrate,2,FAIL_LONG_BOND,4.1588,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_5fdbc90e8042_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_5fdbc90e8042_attempt01_standard.xyz,coreCN_max_dist>3.10,False,
105,002121ae5677,Pr,59,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 29]",3,9,3,nitrate,59|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,2,FAIL_LONG_BOND,3.1063,1.2140,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677_attempt02_standard.xyz,coreCN_max_dist>3.10,False,tri_mer_bent
141,806c58d6243c,Nd,60,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,9,1,nitrate,60|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,2,FAIL_LONG_BOND,4.0750,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_806c58d6243c_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_806c58d6243c_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
177,a25c92c2c3c2,Ho,67,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,67|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,2,FAIL_LONG_BOND,3.8804,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_a25c92c2c3c2_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_a25c92c2c3c2_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
213,ee1036964dae,Eu,63,3,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,"[5, 11, 14]",3,9,3,water,63|CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC|water,2,BORDERLINE_LONGISH,3.0434,0.8734,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt02_standard.xyz,coreCN_max_dist>2.95,False,
33,e95e58f27630,Er,68,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,8,1,nitrate,68|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,2,FAIL_LONG_BOND,3.5086,0.2267,data/processed/geometries_regenerated_fail_long_bond/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_e95e58f27630_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Er/Er_Z68_ox3_CN8_nlig1_nitrate_e95e58f27630_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,False,
69,1f1106359435,Eu,63,3,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,"[10, 14, 18, 30]",4,9,2,nitrate,63|CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1|nitrate,2,,,,,,no_structures_returned,False,
141,4cb46c21efa5,Ho,67,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,8,1,nitrate,67|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,2,FAIL_LONG_BOND,3.7350,inf,data/processed/geometries_regenerated_fail_long_bond/rejected/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_4cb46c21efa5_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_4cb46c21efa5_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,False,
177,ac16f7a06741,Nd,60,3,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 8, 15, 18, 19]",8,9,1,nitrate,60|O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O|nitrate,2,FAIL_LONG_BOND,4.2141,0.8084,data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_ac16f7a06741_attempt01_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_ac16f7a06741_attempt01_standard_dup2.xyz,coreCN_max_dist>3.10,False,
249,9fc207440e89,Tm,69,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,8,1,nitrate,69|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,2,FAIL_LONG_BOND,3.3408,0.1861,data/processed/geometries_regenerated_fail_long_bond/rejected/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_9fc207440e89_attempt02_standard.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_9fc207440e89_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
