queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
34,e4103e24a2d3,Pr,59,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]",3,9,3,water,59|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3.xyz,1,standard,1195959224,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3_attempt01_standard.mol2,-10776.155553695127,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O250:2.305;O132:2.369;O24:2.385;O137:2.400;O245:2.479;O19:2.591;O21:2.788;O247:2.791;O134:2.986,2.9864,4.1798,1.1934,O250:2.305;O132:2.369;O24:2.385;O137:2.400;O245:2.479;O19:2.591;O21:2.788;O247:2.791;O134:2.986;N251:4.180;N25:4.469;N122:4.522;N138:4.634;N235:4.648;N9:4.817
34,e4103e24a2d3,Pr,59,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]",3,9,3,water,59|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3.xyz,2,standard,1195967143,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3_attempt02_standard.mol2,-10774.149683882393,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O24:2.316;O245:2.406;O132:2.442;O247:2.455;O250:2.516;O137:2.599;O134:2.885;O19:2.925;O21:3.119,3.1194,4.3983,1.2789,O24:2.316;O245:2.406;O132:2.442;O247:2.455;O250:2.516;O137:2.599;O134:2.885;O19:2.925;O21:3.119;N25:4.398;N235:4.511;N122:4.572;N138:4.667;N251:4.679;N9:5.095
70,65d6bea6dcfa,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,9,1,water,57|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_water_65d6bea6dcfa.xyz,1,standard,970659956,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_water_65d6bea6dcfa_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_water_65d6bea6dcfa_attempt01_standard.mol2,-4796.134777100673,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O52:2.377;O60:2.381;N54:2.491;N57:2.520;O114:2.617;O111:2.630;O117:2.671;N44:4.401;N7:4.469,4.4690,inf,inf,O52:2.377;O60:2.381;N54:2.491;N57:2.520;O114:2.617;O111:2.630;O117:2.671;N44:4.401;N7:4.469
70,65d6bea6dcfa,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,9,1,water,57|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_water_65d6bea6dcfa.xyz,2,standard,970667875,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_water_65d6bea6dcfa_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_water_65d6bea6dcfa_attempt02_standard.mol2,-4794.607669143547,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O60:2.174;O52:2.375;N54:2.571;O117:2.614;O114:2.616;O111:2.763;N57:2.789;N7:3.674;N44:4.236,4.2357,inf,inf,O60:2.174;O52:2.375;N54:2.571;O117:2.614;O114:2.616;O111:2.763;N57:2.789;N7:3.674;N44:4.236
106,fb46283268e8,Eu,63,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]",3,9,3,nitrate,63|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_fb46283268e8.xyz,1,standard,336701665,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_fb46283268e8_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_fb46283268e8_attempt01_standard.mol2,-8964.096708523566,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O208:2.139;O116:2.333;O108:2.419;O196:2.539;O104:2.667;O24:2.871;O16:2.977;O200:2.992;O12:3.329,3.3295,4.2952,0.9657,O208:2.139;O116:2.333;O108:2.419;O196:2.539;O104:2.667;O24:2.871;O16:2.977;O200:2.992;O12:3.329;N209:4.295;N117:4.507;N193:4.618;N101:4.816;N25:5.074;N9:5.505
106,fb46283268e8,Eu,63,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]",3,9,3,nitrate,63|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_fb46283268e8.xyz,2,standard,336709584,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_fb46283268e8_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_fb46283268e8_attempt02_standard.mol2,-8965.873367740065,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O196:2.404;O208:2.514;O104:2.517;O116:2.562;O16:2.648;O200:2.670;O24:2.717;O12:2.792;O108:3.501,3.5015,4.6467,1.1452,O196:2.404;O208:2.514;O104:2.517;O116:2.562;O16:2.648;O200:2.670;O24:2.717;O12:2.792;O108:3.501;N193:4.647;N209:4.730;N101:4.782;N117:4.803;N25:4.963;N9:5.030
142,a000d0fe0bcb,Pr,59,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,9,1,nitrate,59|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a000d0fe0bcb.xyz,1,standard,1260389885,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a000d0fe0bcb_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a000d0fe0bcb_attempt01_standard.mol2,-2980.0966115668143,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O69:2.084;O68:2.087;N16:2.311;N66:2.412;N8:2.449;N29:2.475;N7:2.489;N17:2.708;N30:3.385,3.3851,3.5159,0.1308,O69:2.084;O68:2.087;N16:2.311;N66:2.412;N8:2.449;N29:2.475;N7:2.489;N17:2.708;N30:3.385;O67:3.516;N20:4.103
142,a000d0fe0bcb,Pr,59,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,9,1,nitrate,59|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a000d0fe0bcb.xyz,2,standard,1260397804,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a000d0fe0bcb_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a000d0fe0bcb_attempt02_standard.mol2,-2980.120684948258,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O69:2.068;O68:2.122;N8:2.324;N66:2.434;N16:2.450;N29:2.506;N17:2.538;N7:2.588;N20:3.522,3.5225,3.5607,0.0383,O69:2.068;O68:2.122;N8:2.324;N66:2.434;N16:2.450;N29:2.506;N17:2.538;N7:2.588;N20:3.522;O67:3.561;N30:4.130
178,b1bab48b743d,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,"[18, 20, 23]",3,9,3,water,63|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_b1bab48b743d.xyz,1,standard,271398565,40,5,250,-6,build_failed,False,,,,,double free or corruption (!prev),BUILD_FAILED,double free or corruption (!prev),,,,,
178,b1bab48b743d,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,"[18, 20, 23]",3,9,3,water,63|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_b1bab48b743d.xyz,2,standard,271406484,50,6,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_water_b1bab48b743d_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_water_b1bab48b743d_attempt02_standard.mol2,-14932.889980819546,,OK,nearest_coreCN_qc_ok,O168:2.299;O312:2.319;O19:2.391;O163:2.431;O24:2.434;O21:2.512;O309:2.520;O307:2.526;O165:2.542,2.5417,4.1770,1.6353,O168:2.299;O312:2.319;O19:2.391;O163:2.431;O24:2.434;O21:2.512;O309:2.520;O307:2.526;O165:2.542;N313:4.177;N169:4.219;N25:4.336;N9:4.535;N153:4.591;N297:4.662;O179:5.850;O35:5.915;O323:5.994;O184:6.457;O181:6.474;O328:6.538;O37:6.614;O325:6.640;O40:6.937;N177:7.326;N321:7.479;N33:7.519;N185:7.774;N329:7.954;N41:8.336
