queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
21,3ba30f5fe8be,Lu,71,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,71|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be.xyz,1,standard,928275148,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be_attempt01_standard.mol2,-2688.0552753751654,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N16:2.119;N8:2.206;O66:2.351;N29:2.445;N7:2.481;N17:2.529;N30:3.225;N20:3.886,3.8856,inf,inf,N16:2.119;N8:2.206;O66:2.351;N29:2.445;N7:2.481;N17:2.529;N30:3.225;N20:3.886
21,3ba30f5fe8be,Lu,71,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,71|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be.xyz,2,standard,928283067,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be_attempt02_standard.mol2,-2687.3633633691707,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.149;N16:2.235;N17:2.295;N7:2.325;N29:2.372;O66:2.700;N20:3.142;N30:3.809,3.8095,inf,inf,N8:2.149;N16:2.235;N17:2.295;N7:2.325;N29:2.372;O66:2.700;N20:3.142;N30:3.809
57,8895a6ee019b,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,9,1,nitrate,57|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_8895a6ee019b.xyz,1,standard,1441223575,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_8895a6ee019b_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_8895a6ee019b_attempt01_standard.mol2,-4942.059445726549,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O114:2.151;O113:2.156;O60:2.196;O52:2.306;N111:2.515;N54:2.531;N57:2.566;O115:2.731;O112:3.666,3.6663,4.0312,0.3649,O114:2.151;O113:2.156;O60:2.196;O52:2.306;N111:2.515;N54:2.531;N57:2.566;O115:2.731;O112:3.666;N7:4.031;N44:4.218
57,8895a6ee019b,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,9,1,nitrate,57|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_8895a6ee019b.xyz,2,standard,1441231494,50,6,250,8,build_failed,False,,,,,no_structures_returned,BUILD_FAILED,no_structures_returned,,,,,
93,bf70acef9bd9,Sm,62,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,"[4, 16, 28, 29]",4,9,2,nitrate,62|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_bf70acef9bd9.xyz,1,standard,878703930,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_bf70acef9bd9_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_bf70acef9bd9_attempt01_standard.mol2,-5895.512898046881,,OK,nearest_coreCN_qc_ok,O5:2.323;O77:2.365;O17:2.404;O89:2.416;N102:2.417;N30:2.417;N29:2.421;N101:2.435;O145:2.744,2.7442,4.4121,1.6680,O5:2.323;O77:2.365;O17:2.404;O89:2.416;N102:2.417;N30:2.417;N29:2.421;N101:2.435;O145:2.744;N75:4.412;N3:4.500;N18:4.509;N90:4.541
129,fefdc4e8deb0,Dy,66,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,66|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0.xyz,1,standard,2146099233,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt01_standard.mol2,-2455.832690132458,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N6:2.147;N14:2.236;N15:2.291;N25:2.415;O62:2.492;N5:2.712;N24:3.710;N26:4.040,4.0398,inf,inf,N6:2.147;N14:2.236;N15:2.291;N25:2.415;O62:2.492;N5:2.712;N24:3.710;N26:4.040
129,fefdc4e8deb0,Dy,66,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,66|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0.xyz,2,standard,2146107152,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt02_standard.mol2,-2453.0619148617607,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N5:2.099;N6:2.187;N14:2.239;N15:2.241;O62:2.325;N26:3.103;N25:3.389;N24:3.983,3.9828,inf,inf,N5:2.099;N6:2.187;N14:2.239;N15:2.241;O62:2.325;N26:3.103;N25:3.389;N24:3.983
165,d686408b6267,Tm,69,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,69|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267.xyz,1,standard,1971094861,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267_attempt01_standard.mol2,-2452.75701480652,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N14:2.121;N26:2.280;N15:2.295;N25:2.418;O62:2.435;N24:3.641;N5:3.764;N6:3.799,3.7987,inf,inf,N14:2.121;N26:2.280;N15:2.295;N25:2.418;O62:2.435;N24:3.641;N5:3.764;N6:3.799
165,d686408b6267,Tm,69,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,69|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267.xyz,2,standard,1971102780,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267_attempt02_standard.mol2,-2453.5871780774078,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N6:2.141;N14:2.253;N5:2.325;N25:2.375;O62:2.396;N15:2.574;N24:2.723;N26:3.761,3.7609,inf,inf,N6:2.141;N14:2.253;N5:2.325;N25:2.375;O62:2.396;N15:2.574;N24:2.723;N26:3.761
201,8085bc618fe6,Eu,63,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,63|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_8085bc618fe6.xyz,1,standard,2062743430,40,5,250,-6,build_failed,False,,,,,free(): corrupted unsorted chunks,BUILD_FAILED,free(): corrupted unsorted chunks,,,,,
201,8085bc618fe6,Eu,63,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,63|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_8085bc618fe6.xyz,2,standard,2062751349,50,6,250,-6,build_failed,False,,,,,munmap_chunk(): invalid pointer,BUILD_FAILED,munmap_chunk(): invalid pointer,,,,,
237,a56492569304,Yb,70,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,70|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304.xyz,1,standard,220522977,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304_attempt01_standard.mol2,-2688.692771808785,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.084;N16:2.223;N17:2.249;N29:2.305;O66:2.396;N7:2.608;N20:3.113;N30:4.073,4.0729,inf,inf,N8:2.084;N16:2.223;N17:2.249;N29:2.305;O66:2.396;N7:2.608;N20:3.113;N30:4.073
237,a56492569304,Yb,70,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,70|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304.xyz,2,standard,220530896,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304_attempt02_standard.mol2,-2688.39127245052,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N16:2.099;N30:2.202;N29:2.293;O66:2.439;N17:2.788;N8:2.816;N7:3.053;N20:4.310,4.3103,inf,inf,N16:2.099;N30:2.202;N29:2.293;O66:2.439;N17:2.788;N8:2.816;N7:3.053;N20:4.310
