queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
13,e9fcac340ff5,Eu,63,3,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,"[0, 3, 6]",3,9,3,water,63|S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5.xyz,1,standard,2146975429,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5_attempt01_standard.mol2,-6818.207081693635,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O4:2.677;S62:2.746;S111:2.784;O59:2.811;S7:2.847;S56:2.870;S1:2.883;S117:3.012;O114:3.151,3.1506,3.7111,0.5605,O4:2.677;S62:2.746;S111:2.784;O59:2.811;S7:2.847;S56:2.870;S1:2.883;S117:3.012;O114:3.151;P61:3.711;P6:3.728;P2:3.862;P57:3.871;P112:4.123;P116:4.262
13,e9fcac340ff5,Eu,63,3,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,"[0, 3, 6]",3,9,3,water,63|S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5.xyz,2,standard,2146983348,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5_attempt02_standard.mol2,-6818.431597266069,,FAIL_LONG_BOND,coreCN_max_dist>3.10,S117:2.834;S7:2.834;S111:2.850;S62:2.861;S1:2.869;S56:2.925;O59:3.020;O4:3.070;O114:3.138,3.1378,3.9049,0.7670,S117:2.834;S7:2.834;S111:2.850;S62:2.861;S1:2.869;S56:2.925;O59:3.020;O4:3.070;O114:3.138;P57:3.905;P6:3.948;P112:3.998;P2:4.090;P61:4.093;P116:4.213
49,6b34bf7e6a1e,Pr,59,3,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],"[9, 26, 44]",3,9,3,nitrate,59|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e.xyz,1,standard,1036685808,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e_attempt01_standard.mol2,-11600.114021970516,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O45:2.302;O267:2.308;O130:2.430;O165:2.491;O147:2.506;O285:2.727;O27:2.903;P26:3.251;N44:3.406,3.4057,3.5709,0.1652,O45:2.302;O267:2.308;O130:2.430;O165:2.491;O147:2.506;O285:2.727;O27:2.903;P26:3.251;N44:3.406;N164:3.571;P266:3.722;O250:3.727;O10:3.775;P129:3.826;P146:3.871;N284:3.890;P9:4.940;P249:4.996
49,6b34bf7e6a1e,Pr,59,3,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],"[9, 26, 44]",3,9,3,nitrate,59|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e.xyz,2,standard,1036693727,50,6,250,-6,build_failed,False,,,,,double free or corruption (out),BUILD_FAILED,double free or corruption (out),,,,,
85,40369a910258,Gd,64,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]",3,9,3,nitrate,64|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_40369a910258.xyz,1,standard,313323003,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_40369a910258_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_40369a910258_attempt01_standard.mol2,-11291.922170568196,,OK,nearest_coreCN_qc_ok,O264:2.312;O145:2.350;O26:2.387;O138:2.453;O22:2.627;O257:2.693;O19:2.706;O141:2.843;O260:2.850,2.8502,4.5196,1.6694,O264:2.312;O145:2.350;O26:2.387;O138:2.453;O22:2.627;O257:2.693;O19:2.706;O141:2.843;O260:2.850;N146:4.520;N265:4.522;N27:4.583;N128:4.684;N9:4.835;N247:4.893
121,ab223aba5c2d,Gd,64,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]",3,9,3,nitrate,64|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ab223aba5c2d.xyz,1,standard,986854395,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ab223aba5c2d_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ab223aba5c2d_attempt01_standard.mol2,-8964.362305646559,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O108:2.229;O16:2.285;O196:2.340;O104:2.599;O12:2.637;O116:2.684;O208:2.703;O200:2.937;O24:2.998,2.9976,4.5495,1.5519,O108:2.229;O16:2.285;O196:2.340;O104:2.599;O12:2.637;O116:2.684;O208:2.703;O200:2.937;O24:2.998;N193:4.549;N209:4.816;N101:4.828;N9:4.833;N117:4.864;N25:5.064
121,ab223aba5c2d,Gd,64,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]",3,9,3,nitrate,64|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ab223aba5c2d.xyz,2,standard,986862314,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ab223aba5c2d_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_ab223aba5c2d_attempt02_standard.mol2,-8965.998311847325,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O208:2.316;O12:2.401;O116:2.411;O104:2.429;O200:2.567;O16:2.582;O24:2.771;O196:2.993;O108:3.548,3.5482,4.4864,0.9382,O208:2.316;O12:2.401;O116:2.411;O104:2.429;O200:2.567;O16:2.582;O24:2.771;O196:2.993;O108:3.548;N209:4.486;N9:4.641;N117:4.651;N101:4.654;N25:4.995;N193:5.102
157,932ef4e2c665,Dy,66,3,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 10, 13, 14, 17]",8,8,1,nitrate,66|O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665.xyz,1,standard,341523268,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665_attempt01_standard.mol2,-1757.7877737244035,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O14:2.093;O1:2.137;O18:2.187;O8:2.270;N5:2.407;N11:2.568;O3:4.058;O15:4.080,4.0802,4.3203,0.2401,O14:2.093;O1:2.137;O18:2.187;O8:2.270;N5:2.407;N11:2.568;O3:4.058;O15:4.080;O19:4.320
157,932ef4e2c665,Dy,66,3,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 10, 13, 14, 17]",8,8,1,nitrate,66|O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665.xyz,2,standard,341531187,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665_attempt02_standard.mol2,-1757.5516839088473,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O1:2.092;O18:2.105;O14:2.117;O8:2.294;N5:2.411;N11:2.556;O3:3.075;O15:3.898,3.8978,4.1970,0.2992,O1:2.092;O18:2.105;O14:2.117;O8:2.294;N5:2.411;N11:2.556;O3:3.075;O15:3.898;O19:4.197
193,cb8e9692129f,Nd,60,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,9,1,nitrate,60|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_cb8e9692129f.xyz,1,standard,1404168908,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_cb8e9692129f_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_cb8e9692129f_attempt01_standard.mol2,-3560.3870741558217,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.213;N21:2.219;N22:2.306;N7:2.377;N36:2.482;N37:2.512;O95:2.626;N35:3.332;N38:3.793,3.7929,inf,inf,N8:2.213;N21:2.219;N22:2.306;N7:2.377;N36:2.482;N37:2.512;O95:2.626;N35:3.332;N38:3.793
