queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
28,6774552a35e9,Ce,58,3,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 8, 15, 18, 19]",8,9,1,nitrate,58|O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_6774552a35e9.xyz,1,standard,1119277098,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_6774552a35e9_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_6774552a35e9_attempt01_standard.mol2,-2298.044356441879,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O1:2.111;O19:2.177;O8:2.204;O47:2.357;N16:2.518;N5:2.637;O3:3.724;O9:4.212;O20:4.241,4.2408,4.9548,0.7140,O1:2.111;O19:2.177;O8:2.204;O47:2.357;N16:2.518;N5:2.637;O3:3.724;O9:4.212;O20:4.241;O23:4.955;O24:5.836
28,6774552a35e9,Ce,58,3,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 8, 15, 18, 19]",8,9,1,nitrate,58|O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_6774552a35e9.xyz,2,standard,1119285017,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_6774552a35e9_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_6774552a35e9_attempt02_standard.mol2,-2299.7716544674768,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O23:2.118;O8:2.146;O19:2.184;O1:2.223;O47:2.333;N5:2.636;N16:2.647;O24:3.576;O9:3.909,3.9095,4.0586,0.1491,O23:2.118;O8:2.146;O19:2.184;O1:2.223;O47:2.333;N5:2.636;N16:2.647;O24:3.576;O9:3.909;O20:4.059;O3:4.337
64,9f9884fbdcc6,Nd,60,3,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21]",2,9,4,nitrate,60|CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_9f9884fbdcc6.xyz,1,standard,1603684838,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_9f9884fbdcc6_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_9f9884fbdcc6_attempt01_standard.mol2,-13720.40385368336,,OK,nearest_coreCN_qc_ok,O237:2.255;O349:2.264;O22:2.352;O128:2.448;O346:2.453;O240:2.454;O131:2.463;O437:2.724;O19:2.817,2.8169,4.3954,1.5785,O237:2.255;O349:2.264;O22:2.352;O128:2.448;O346:2.453;O240:2.454;O131:2.463;O437:2.724;O19:2.817;N350:4.395;N227:4.469;N23:4.475;N132:4.486;N336:4.510;N241:4.582;N118:4.675;N9:4.985
100,88a67671977b,Eu,63,3,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,"[3, 8, 21, 22, 25, 29, 33, 34]",8,9,1,water,63|CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_88a67671977b.xyz,1,standard,637659941,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_88a67671977b_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_88a67671977b_attempt01_standard.mol2,-2991.541333069241,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N22:2.369;N9:2.412;N34:2.523;N35:2.542;O69:2.664;N23:2.758;S30:3.668;N26:3.763;S4:3.820,3.8195,4.3109,0.4914,N22:2.369;N9:2.412;N34:2.523;N35:2.542;O69:2.664;N23:2.758;S30:3.668;N26:3.763;S4:3.820;N36:4.311;N37:4.586
100,88a67671977b,Eu,63,3,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,"[3, 8, 21, 22, 25, 29, 33, 34]",8,9,1,water,63|CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_88a67671977b.xyz,2,standard,637667860,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_88a67671977b_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_88a67671977b_attempt02_standard.mol2,-2992.0888521760776,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N22:2.366;N9:2.537;O69:2.543;N34:2.553;N35:2.608;N23:2.875;S4:3.418;N26:3.650;S30:4.298,4.2978,4.4859,0.1882,N22:2.366;N9:2.537;O69:2.543;N34:2.553;N35:2.608;N23:2.875;S4:3.418;N26:3.650;S30:4.298;N36:4.486;N37:4.638
136,f6e1351abbb0,Tb,65,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,8,1,nitrate,65|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_f6e1351abbb0.xyz,1,standard,1556190532,40,5,250,8,build_failed,False,,,,,no_structures_returned,BUILD_FAILED,no_structures_returned,,,,,
136,f6e1351abbb0,Tb,65,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,8,1,nitrate,65|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_f6e1351abbb0.xyz,2,standard,1556198451,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_f6e1351abbb0_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_f6e1351abbb0_attempt02_standard.mol2,-4801.505779665942,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O114:2.084;O52:2.097;O60:2.141;O113:2.248;N111:2.261;N57:2.489;N54:2.504;O112:3.122,3.1216,3.8292,0.7076,O114:2.084;O52:2.097;O60:2.141;O113:2.248;N111:2.261;N57:2.489;N54:2.504;O112:3.122;N7:3.829;N44:4.251
172,7fca7db38c62,Dy,66,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,8,1,nitrate,66|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62.xyz,1,standard,670544283,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62_attempt01_standard.mol2,-3020.84339546914,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N23:2.194;N38:2.256;N24:2.423;N37:2.477;N39:2.590;N36:2.639;N10:2.734;N27:4.015,4.0154,inf,inf,N23:2.194;N38:2.256;N24:2.423;N37:2.477;N39:2.590;N36:2.639;N10:2.734;N27:4.015
172,7fca7db38c62,Dy,66,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,8,1,nitrate,66|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62.xyz,2,standard,670552202,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62_attempt02_standard.mol2,-3019.9859479288607,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N23:2.236;N38:2.283;N39:2.306;N36:2.444;N37:2.462;N24:3.123;N10:3.607;N27:4.357,4.3572,inf,inf,N23:2.236;N38:2.283;N39:2.306;N36:2.444;N37:2.462;N24:3.123;N10:3.607;N27:4.357
208,46ce34695899,Er,68,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,68|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899.xyz,1,standard,2086914032,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899_attempt01_standard.mol2,-2688.780975372571,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N16:2.150;N8:2.263;N7:2.312;N29:2.385;O66:2.439;N17:2.467;N30:3.015;N20:3.916,3.9161,inf,inf,N16:2.150;N8:2.263;N7:2.312;N29:2.385;O66:2.439;N17:2.467;N30:3.015;N20:3.916
