queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
18,fb8eb6781614,Nd,60,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]",2,9,4,nitrate,60|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_fb8eb6781614.xyz,1,standard,603430131,40,5,250,-6,build_failed,False,,,,,free(): corrupted unsorted chunks,BUILD_FAILED,free(): corrupted unsorted chunks,,,,,
18,fb8eb6781614,Nd,60,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]",2,9,4,nitrate,60|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_fb8eb6781614.xyz,2,standard,603438050,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_fb8eb6781614_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_fb8eb6781614_attempt02_standard.mol2,-10963.897214858582,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O276:2.324;O341:2.434;O12:2.492;O97:2.494;O191:2.626;O182:2.674;O21:2.720;O267:3.015;O106:3.020,3.0200,4.5197,1.4997,O276:2.324;O341:2.434;O12:2.492;O97:2.494;O191:2.626;O182:2.674;O21:2.720;O267:3.015;O106:3.020;N277:4.520;N94:4.718;N9:4.726;N192:4.765;N179:4.890;N22:4.926;N264:5.222;N107:5.228
54,43dcce0bcec9,Eu,63,3,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,"[9, 22, 23, 26, 35, 38, 39, 40]",8,9,1,water,63|CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9.xyz,1,standard,402074438,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9_attempt01_standard.mol2,-3277.2737958065245,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N40:2.267;N36:2.450;N39:2.466;N27:2.591;O81:2.743;N41:2.997;N24:3.475;N23:3.687;N10:4.036,4.0358,inf,inf,N40:2.267;N36:2.450;N39:2.466;N27:2.591;O81:2.743;N41:2.997;N24:3.475;N23:3.687;N10:4.036
54,43dcce0bcec9,Eu,63,3,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,"[9, 22, 23, 26, 35, 38, 39, 40]",8,9,1,water,63|CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9.xyz,2,standard,402082357,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9_attempt02_standard.mol2,-3278.619939107957,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N23:2.317;N40:2.384;O81:2.398;N24:2.501;N39:2.518;N36:2.606;N41:3.109;N10:4.019;N27:4.359,4.3593,inf,inf,N23:2.317;N40:2.384;O81:2.398;N24:2.501;N39:2.518;N36:2.606;N41:3.109;N10:4.019;N27:4.359
90,7671ea468d74,Pr,59,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 30]",3,9,3,nitrate,59|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_7671ea468d74.xyz,1,standard,1585639726,40,5,250,0,accepted,True,tri_mer_bent,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_7671ea468d74_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_7671ea468d74_attempt01_standard.mol2,-13613.984388525621,,OK,nearest_coreCN_qc_ok,O323:2.429;O315:2.433;O177:2.483;O169:2.488;O23:2.508;O31:2.529;O26:2.532;O172:2.562;O318:2.620,2.6200,4.3738,1.7539,O323:2.429;O315:2.433;O177:2.483;O169:2.488;O23:2.508;O31:2.529;O26:2.532;O172:2.562;O318:2.620;N324:4.374;N178:4.402;N32:4.545;N157:4.547;N303:4.582;N11:4.624
126,b7ac3832cbad,Ce,58,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,"[22, 24, 27]",3,9,3,nitrate,58|CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b7ac3832cbad.xyz,1,standard,1089967905,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b7ac3832cbad_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b7ac3832cbad_attempt01_standard.mol2,-10776.071857150251,,OK,nearest_coreCN_qc_ok,O23:2.159;O28:2.262;O249:2.270;O136:2.286;O141:2.305;O254:2.372;O251:2.476;O25:2.510;O138:2.522,2.5218,4.2397,1.7179,O23:2.159;O28:2.262;O249:2.270;O136:2.286;O141:2.305;O254:2.372;O251:2.476;O25:2.510;O138:2.522;N11:4.240;N124:4.352;N237:4.419;N29:4.435;N142:4.439;N255:4.492
162,94022ba2aba3,Tb,65,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,65|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_94022ba2aba3.xyz,1,standard,536238715,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_94022ba2aba3_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_94022ba2aba3_attempt01_standard.mol2,-2689.835658427628,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N16:2.175;N30:2.248;N17:2.410;N29:2.413;O66:2.619;N8:3.634;N20:3.807;N7:3.866,3.8661,inf,inf,N16:2.175;N30:2.248;N17:2.410;N29:2.413;O66:2.619;N8:3.634;N20:3.807;N7:3.866
162,94022ba2aba3,Tb,65,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,65|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_94022ba2aba3.xyz,2,standard,536246634,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_94022ba2aba3_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_94022ba2aba3_attempt02_standard.mol2,-2689.512960420925,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.183;N16:2.280;N17:2.324;N7:2.452;N29:2.473;O66:2.695;N20:3.595;N30:3.974,3.9741,inf,inf,N8:2.183;N16:2.280;N17:2.324;N7:2.452;N29:2.473;O66:2.695;N20:3.595;N30:3.974
198,c3c900cb0dfb,Sm,62,3,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[11, 13, 16]",3,9,3,water,62|CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_c3c900cb0dfb.xyz,1,standard,2108095187,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig3_water_c3c900cb0dfb_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig3_water_c3c900cb0dfb_attempt01_standard.mol2,-8965.37917403724,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O17:2.253;O104:2.300;O109:2.342;O201:2.432;O196:2.459;O106:2.655;O198:2.796;O14:2.811;O12:3.115,3.1147,4.2438,1.1292,O17:2.253;O104:2.300;O109:2.342;O201:2.432;O196:2.459;O106:2.655;O198:2.796;O14:2.811;O12:3.115;N101:4.244;N18:4.268;N110:4.561;N202:4.612;N193:4.654;N9:5.153
198,c3c900cb0dfb,Sm,62,3,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[11, 13, 16]",3,9,3,water,62|CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_c3c900cb0dfb.xyz,2,standard,2108103106,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig3_water_c3c900cb0dfb_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Sm/Sm_Z62_ox3_CN9_nlig3_water_c3c900cb0dfb_attempt02_standard.mol2,-8965.487595532868,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O104:2.254;O198:2.289;O196:2.318;O106:2.390;O109:2.471;O17:2.482;O201:2.594;O12:3.003;O14:3.122,3.1224,4.3462,1.2238,O104:2.254;O198:2.289;O196:2.318;O106:2.390;O109:2.471;O17:2.482;O201:2.594;O12:3.003;O14:3.122;N193:4.346;N110:4.352;N101:4.397;N202:4.542;N18:4.732;N9:5.089
