queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
23,507be9f6716c,Tb,65,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,8,1,nitrate,65|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_507be9f6716c.xyz,1,standard,1234913848,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_507be9f6716c_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_507be9f6716c_attempt01_standard.mol2,-3419.4118273857252,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.123;N21:2.280;N36:2.363;N7:2.413;N35:2.443;N22:2.494;N37:2.544;N38:3.709,3.7090,inf,inf,N8:2.123;N21:2.280;N36:2.363;N7:2.413;N35:2.443;N22:2.494;N37:2.544;N38:3.709
23,507be9f6716c,Tb,65,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]",8,8,1,nitrate,65|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_507be9f6716c.xyz,2,standard,1234921767,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_507be9f6716c_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_507be9f6716c_attempt02_standard.mol2,-3418.5667114555813,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N8:2.138;N21:2.192;N22:2.297;N36:2.368;N7:2.503;N37:2.542;N35:2.676;N38:3.891,3.8914,inf,inf,N8:2.138;N21:2.192;N22:2.297;N36:2.368;N7:2.503;N37:2.542;N35:2.676;N38:3.891
59,5cfc95c5b8bd,Tb,65,3,CCCCCCOP(=O)(O)OCCCCCC,"[6, 8, 9, 10]",4,8,2,nitrate,65|CCCCCCOP(=O)(O)OCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_5cfc95c5b8bd.xyz,1,standard,1070587842,40,5,250,124,failed_timeout,False,,,,,exceeded 2400s,BUILD_FAILED,timeout,,,,,
59,5cfc95c5b8bd,Tb,65,3,CCCCCCOP(=O)(O)OCCCCCC,"[6, 8, 9, 10]",4,8,2,nitrate,65|CCCCCCOP(=O)(O)OCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_5cfc95c5b8bd.xyz,2,standard,1070595761,50,6,250,124,failed_timeout,False,,,,,exceeded 2400s,BUILD_FAILED,timeout,,,,,
95,4de900a55128,Ce,58,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,9,1,nitrate,58|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_4de900a55128.xyz,1,standard,422732408,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_4de900a55128_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_4de900a55128_attempt01_standard.mol2,-3162.6870584686685,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N38:2.350;N24:2.373;N23:2.437;N37:2.571;N36:2.585;O79:2.643;N39:3.165;N27:3.782;N10:4.418,4.4182,inf,inf,N38:2.350;N24:2.373;N23:2.437;N37:2.571;N36:2.585;O79:2.643;N39:3.165;N27:3.782;N10:4.418
95,4de900a55128,Ce,58,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,9,1,nitrate,58|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_4de900a55128.xyz,2,standard,422740327,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_4de900a55128_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_4de900a55128_attempt02_standard.mol2,-3162.047564296842,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N39:2.404;N23:2.408;N36:2.481;N37:2.525;O79:2.625;N38:2.739;N24:3.343;N10:3.510;N27:4.350,4.3504,inf,inf,N39:2.404;N23:2.408;N36:2.481;N37:2.525;O79:2.625;N38:2.739;N24:3.343;N10:3.510;N27:4.350
131,c285dd3a90ba,Lu,71,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,71|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_c285dd3a90ba.xyz,1,standard,969148224,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_c285dd3a90ba_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_c285dd3a90ba_attempt01_standard.mol2,-2453.3312169496635,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N14:2.175;N25:2.351;N15:2.394;N5:2.396;O62:2.578;N6:2.736;N26:3.077;N24:3.954,3.9538,inf,inf,N14:2.175;N25:2.351;N15:2.394;N5:2.396;O62:2.578;N6:2.736;N26:3.077;N24:3.954
131,c285dd3a90ba,Lu,71,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,71|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_c285dd3a90ba.xyz,2,standard,969156143,50,6,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_c285dd3a90ba_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_c285dd3a90ba_attempt02_standard.mol2,-2450.0596431770073,,OK,nearest_coreCN_qc_ok,N6:2.070;N14:2.073;O62:2.267;N26:2.408;N15:2.441;N5:2.470;N24:2.769;N25:2.770,2.7696,inf,inf,N6:2.070;N14:2.073;O62:2.267;N26:2.408;N15:2.441;N5:2.470;N24:2.769;N25:2.770
167,b8f750590859,Gd,64,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]",4,9,2,water,64|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig2_water_b8f750590859.xyz,1,standard,1191378998,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig2_water_b8f750590859_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig2_water_b8f750590859_attempt01_standard.mol2,-10639.413009459966,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O27:2.170;O35:2.270;O203:2.283;O29:2.300;O195:2.393;O32:2.405;O197:2.449;O200:2.557;O337:3.365,3.3647,4.1460,0.7813,O27:2.170;O35:2.270;O203:2.283;O29:2.300;O195:2.393;O32:2.405;O197:2.449;O200:2.557;O337:3.365;N13:4.146;N36:4.384;N181:4.468;N204:4.477
167,b8f750590859,Gd,64,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]",4,9,2,water,64|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig2_water_b8f750590859.xyz,2,standard,1191386917,50,6,250,0,accepted,True,tetra_planar_bent,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig2_water_b8f750590859_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Gd/Gd_Z64_ox3_CN9_nlig2_water_b8f750590859_attempt02_standard.mol2,-10642.45103937178,,OK,nearest_coreCN_qc_ok,O27:2.266;O35:2.311;O203:2.359;O195:2.359;O337:2.478;O200:2.488;O29:2.690;O197:2.727;O32:2.729,2.7294,4.4630,1.7336,O27:2.266;O35:2.311;O203:2.359;O195:2.359;O337:2.478;O200:2.488;O29:2.690;O197:2.727;O32:2.729;N13:4.463;N204:4.514;N36:4.525;N181:4.568
