build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override,xyz_exists,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
6c4c4b9f9946,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_6c4c4b9f9946.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_6c4c4b9f9946.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O19:2.215;O264:2.261;O145:2.346;O260:2.548;O26:2.660;O141:2.678;O22:2.886;O138:3.008;O257:3.457,3.4574,4.4064,0.9490,O19:2.215;O264:2.261;O145:2.346;O260:2.548;O26:2.660;O141:2.678;O22:2.886;O138:3.008;O257:3.457;N9:4.406;N265:4.452;N146:4.480;N27:4.832;N128:4.985;N247:5.259
71027d67add4,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_71027d67add4.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_71027d67add4.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O281:2.161;O161:2.197;O292:2.227;O30:2.252;O19:2.395;O150:2.495;O286:2.545;O155:3.170;O24:3.231,3.2311,3.9644,0.7333,O281:2.161;O161:2.197;O292:2.227;O30:2.252;O19:2.395;O150:2.495;O286:2.545;O155:3.170;O24:3.231;N271:3.964;N162:4.100;N9:4.193;N293:4.405;N31:4.471;N140:4.730
b7ac3832cbad,,58,Ce,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b7ac3832cbad.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b7ac3832cbad.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O138:2.242;O249:2.255;O28:2.293;O254:2.317;O141:2.424;O251:2.585;O136:2.660;O25:2.697;O23:3.496,3.4959,3.8508,0.3549,O138:2.242;O249:2.255;O28:2.293;O254:2.317;O141:2.424;O251:2.585;O136:2.660;O25:2.697;O23:3.496;N29:3.851;N255:4.215;N124:4.318;N237:4.404;N142:4.468;N11:5.476
f5babe805079,,58,Ce,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 27, 33]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_f5babe805079.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_f5babe805079.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O23:2.180;O189:2.192;O34:2.217;O333:2.248;O178:2.250;O344:2.408;O338:2.872;O28:3.027;O183:3.187,3.1871,3.8008,0.6137,O23:2.180;O189:2.192;O34:2.217;O333:2.248;O178:2.250;O344:2.408;O338:2.872;O28:3.027;O183:3.187;N190:3.801;N11:4.255;N321:4.383;N35:4.424;N166:4.465;N345:4.561
03f87059d30f,,58,Ce,3,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,"[15, 17, 20]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_03f87059d30f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_03f87059d30f.mol2,,,existing_ok,recovered_from_disk,accepted,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O16:2.177;O211:2.229;O21:2.267;O111:2.394;O116:2.453;O18:2.574;O208:2.810;O113:2.945;O206:3.432,3.4325,4.2422,0.8097,O16:2.177;O211:2.229;O21:2.267;O111:2.394;O116:2.453;O18:2.574;O208:2.810;O113:2.945;O206:3.432;N13:4.242;N212:4.301;N22:4.426;N108:4.578;N117:4.665;N203:5.474
3789eabe5f06,,58,Ce,3,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,"[19, 21, 24]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_3789eabe5f06.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_3789eabe5f06.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O139:2.146;O144:2.196;O20:2.204;O258:2.413;O25:2.478;O263:2.545;O260:2.635;O22:3.189;O141:3.210,3.2104,4.0648,0.8544,O139:2.146;O144:2.196;O20:2.204;O258:2.413;O25:2.478;O263:2.545;O260:2.635;O22:3.189;O141:3.210;N9:4.065;N128:4.340;N145:4.371;N247:4.619;N264:4.704;N26:4.720
88362553f959,,58,Ce,3,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],"[9, 26, 44]","[""O(ether)"", ""O(ether)"", ""O(ether)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_88362553f959.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_88362553f959.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O165:2.314;O267:2.336;O285:2.537;O45:2.610;O250:2.654;O147:2.741;O27:2.882;O130:3.101;O10:3.547,3.5474,3.5610,0.0136,O165:2.314;O267:2.336;O285:2.537;O45:2.610;O250:2.654;O147:2.741;O27:2.882;O130:3.101;O10:3.547;P266:3.561;N164:3.570;N284:3.612;N44:3.858;P146:3.879;P249:3.974;P26:4.115;P129:4.356;P9:4.703
bffb797bc9ad,,58,Ce,3,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_bffb797bc9ad.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_bffb797bc9ad.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O28:2.194;O160:2.213;O297:2.462;O23:2.622;O302:2.769;O162:2.772;O299:2.942;O25:3.085;O165:3.112,3.1119,3.9543,0.8425,O28:2.194;O160:2.213;O297:2.462;O23:2.622;O302:2.769;O162:2.772;O299:2.942;O25:3.085;O165:3.112;N29:3.954;N146:4.029;N283:4.487;N9:4.849;N303:4.938;N166:5.212
35a401f1b743,,58,Ce,3,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig4_nitrate_35a401f1b743.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig4_nitrate_35a401f1b743.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O220:2.260;O223:2.297;O150:2.313;O80:2.413;O13:2.528;O153:2.574;O281:2.716;O83:2.951;O10:3.487,3.4868,3.5304,0.0435,O220:2.260;O223:2.297;O150:2.313;O80:2.413;O13:2.528;O153:2.574;O281:2.716;O83:2.951;O10:3.487;P219:3.530;P149:3.649;P79:3.751;N224:4.535;N14:4.608;P9:4.639;N154:4.757;N84:5.204
7fca7db38c62,,66,Dy,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",8,8,1,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_7fca7db38c62.mol2,,,existing_ok,recovered_from_disk,accepted,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,N23:2.203;N10:2.413;N37:2.498;N36:2.639;N24:2.651;N39:3.580;N38:3.608;N27:3.817,3.8174,inf,inf,N23:2.203;N10:2.413;N37:2.498;N36:2.639;N24:2.651;N39:3.580;N38:3.608;N27:3.817
