build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override,xyz_exists,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
bf3d4b94b8f1,,58,Ce,3,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,"[10, 22, 34, 37]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_bf3d4b94b8f1.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_bf3d4b94b8f1.mol2,,,existing_ok,recovered_from_disk,accepted,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,False,,True,OK,nearest_coreCN_qc_ok,O85:2.324;O97:2.333;N38:2.344;N109:2.344;O23:2.369;O11:2.377;N112:2.405;N35:2.411;O149:2.894,2.8937,4.4071,1.5134,O85:2.324;O97:2.333;N38:2.344;N109:2.344;O23:2.369;O11:2.377;N112:2.405;N35:2.411;O149:2.894;N98:4.407;N7:4.446;N81:4.505;N24:4.521
e2bb2cfe2897,,58,Ce,3,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,"[14, 26, 42, 43]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_e2bb2cfe2897.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_e2bb2cfe2897.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,False,,True,OK,nearest_coreCN_qc_ok,O111:2.351;O27:2.428;O123:2.491;O15:2.513;N43:2.513;N140:2.519;N139:2.532;N44:2.573;O193:2.933,2.9330,4.5158,1.5829,O111:2.351;O27:2.428;O123:2.491;O15:2.513;N43:2.513;N140:2.519;N139:2.532;N44:2.573;O193:2.933;N107:4.516;N28:4.592;N124:4.618;N11:4.643
f8f16b27f64d,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[18, 30, 48, 51]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_f8f16b27f64d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_f8f16b27f64d.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,False,,True,OK,nearest_coreCN_qc_ok,O19:2.252;O145:2.281;O157:2.309;N178:2.349;O31:2.363;N49:2.371;N175:2.387;N52:2.421;O253:2.928,2.9280,4.3598,1.4318,O19:2.252;O145:2.281;O157:2.309;N178:2.349;O31:2.363;N49:2.371;N175:2.387;N52:2.421;O253:2.928;N135:4.360;N9:4.380;N32:4.415;N158:4.463
fbc895642171,,58,Ce,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,"[4, 16, 28, 29]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_fbc895642171.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_nitrate_fbc895642171.mol2,,,existing_ok,recovered_from_disk,accepted,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,False,,True,OK,nearest_coreCN_qc_ok,N101:2.338;O89:2.346;O17:2.347;N29:2.358;O5:2.362;O77:2.373;N30:2.398;N102:2.410;O145:2.839,2.8387,4.4645,1.6258,N101:2.338;O89:2.346;O17:2.347;N29:2.358;O5:2.362;O77:2.373;N30:2.398;N102:2.410;O145:2.839;N18:4.464;N90:4.467;N3:4.492;N75:4.524
2cd2f8a48ec8,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[18, 30, 48, 51]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_2cd2f8a48ec8.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_2cd2f8a48ec8.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,False,,True,OK,nearest_coreCN_qc_ok,O31:2.285;O145:2.333;N49:2.403;O157:2.405;O19:2.407;N175:2.408;N178:2.436;N52:2.449;O253:2.766,2.7662,4.3085,1.5423,O31:2.285;O145:2.333;N49:2.403;O157:2.405;O19:2.407;N175:2.408;N178:2.436;N52:2.449;O253:2.766;N32:4.308;N135:4.452;N158:4.531;N9:4.545
e1e2f450e02a,,58,Ce,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,9,2,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_e1e2f450e02a.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_e1e2f450e02a.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,False,,True,OK,nearest_coreCN_qc_ok,O200:2.261;O35:2.271;O32:2.318;O27:2.431;O195:2.446;O203:2.450;O29:2.488;O197:2.627;O337:2.929,2.9292,4.3411,1.4119,O200:2.261;O35:2.271;O32:2.318;O27:2.431;O195:2.446;O203:2.450;O29:2.488;O197:2.627;O337:2.929;N36:4.341;N204:4.400;N13:4.581;N181:4.612
0dd26267bf56,,58,Ce,3,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,"[3, 5, 8]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_0dd26267bf56.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_0dd26267bf56.mol2,,,existing_ok,recovered_from_disk,accepted,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,False,,True,OK,nearest_coreCN_qc_ok,O90:2.149;O4:2.316;O95:2.321;O9:2.421;O92:2.434;O52:2.517;O47:2.523;O6:2.554;O49:2.625,2.6250,4.3345,1.7095,O90:2.149;O4:2.316;O95:2.321;O9:2.421;O92:2.434;O52:2.517;O47:2.523;O6:2.554;O49:2.625;N88:4.335;N2:4.427;N96:4.431;N10:4.525;N45:4.613;N53:4.647
1f868e7f9752,,58,Ce,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,"[26, 28, 41]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_1f868e7f9752.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_1f868e7f9752.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,False,,True,OK,nearest_coreCN_qc_ok,O141:2.212;O156:2.220;O255:2.282;O270:2.292;O42:2.399;O27:2.434;O29:2.688;O143:2.809;O257:2.810,2.8097,4.2622,1.4525,O141:2.212;O156:2.220;O255:2.282;O270:2.292;O42:2.399;O27:2.434;O29:2.688;O143:2.809;O257:2.810;N148:4.262;N34:4.352;N241:4.359;N127:4.414;N13:4.449;N262:4.520
27bd49628d7d,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_27bd49628d7d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_27bd49628d7d.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,,True,OK,nearest_coreCN_qc_ok,O138:2.369;O19:2.472;O257:2.541;O26:2.587;O260:2.597;O141:2.661;O264:2.701;O22:2.711;O145:2.727,2.7267,4.3399,1.6133,O138:2.369;O19:2.472;O257:2.541;O26:2.587;O260:2.597;O141:2.661;O264:2.701;O22:2.711;O145:2.727;N128:4.340;N9:4.542;N247:4.576;N27:4.805;N265:4.833;N146:4.922
3ba1ae8a2e42,,58,Ce,3,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,"[10, 12, 15]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3ba1ae8a2e42.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3ba1ae8a2e42.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,False,,True,OK,nearest_coreCN_qc_ok,O16:2.246;O76:2.303;O146:2.402;O81:2.417;O141:2.475;O78:2.522;O11:2.522;O13:2.654;O143:2.800,2.7997,4.1988,1.3991,O16:2.246;O76:2.303;O146:2.402;O81:2.417;O141:2.475;O78:2.522;O11:2.522;O13:2.654;O143:2.800;N70:4.199;N147:4.438;N17:4.444;N82:4.509;N135:4.678;N5:4.701
