queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,attempts_run,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,accepted_for_clean_3d_features,ligtype_override
21,3ba30f5fe8be,Lu,71,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,71|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,2,FAIL_LONG_BOND,3.8095,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
57,8895a6ee019b,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,9,1,nitrate,57|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,2,FAIL_LONG_BOND,3.6663,0.3649,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_8895a6ee019b_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/La/La_Z57_ox3_CN9_nlig1_nitrate_8895a6ee019b_attempt01_standard.xyz,no_structures_returned,False,
129,fefdc4e8deb0,Dy,66,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,66|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,2,FAIL_LONG_BOND,3.9828,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_fefdc4e8deb0_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
165,d686408b6267,Tm,69,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]",7,8,1,nitrate,69|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,2,FAIL_LONG_BOND,3.7609,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_d686408b6267_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
201,8085bc618fe6,Eu,63,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,63|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,2,,,,,,munmap_chunk(): invalid pointer,False,
237,a56492569304,Yb,70,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,70|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,2,FAIL_LONG_BOND,4.0729,inf,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/best_failed/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_a56492569304_attempt01_standard.xyz,coreCN_max_dist>3.10,False,
21,932ef4e2c665,Dy,66,3,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 10, 13, 14, 17]",8,8,1,nitrate,66|O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O|nitrate,2,FAIL_LONG_BOND,3.8930,0.3691,data/processed/geometries_regenerated_fail_long_bond/rejected/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Dy/Dy_Z66_ox3_CN8_nlig1_nitrate_932ef4e2c665_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,False,
57,cb9b04403ae5,Eu,63,3,Cc1ccn(-c2cncc(-n3ccc(C)n3)n2)n1,"[4, 7, 10, 15, 16, 17]",6,9,1,nitrate,63|Cc1ccn(-c2cncc(-n3ccc(C)n3)n2)n1|nitrate,2,FAIL_LONG_BOND,3.3935,0.0090,data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cb9b04403ae5_attempt01_standard.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cb9b04403ae5_attempt01_standard.xyz,coreCN_max_dist>3.10,False,
93,cafe7bff72b2,Eu,63,3,CC(C)(C)c1ccc(NC(=O)c2cnccn2)cc1,"[10, 13, 16]",3,9,3,nitrate,63|CC(C)(C)c1ccc(NC(=O)c2cnccn2)cc1|nitrate,2,,,,,,no_structures_returned,False,
201,36570cc1ffa3,Pr,59,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,9,1,nitrate,59|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,2,FAIL_LONG_BOND,4.0402,inf,data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_36570cc1ffa3_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_36570cc1ffa3_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,False,
