queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
12,11c19850c8fc,Eu,63,3,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,"[3, 8, 21, 22, 25, 29, 33, 34]",8,9,1,nitrate,63|CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc.xyz,1,standard,747472218,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc_attempt01_standard.mol2,-2991.269659369654,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N9:2.407;N35:2.556;N34:2.571;O69:2.590;N26:2.749;S4:3.223;S30:3.268;N23:3.879;N22:3.942,3.9420,4.4405,0.4986,N9:2.407;N35:2.556;N34:2.571;O69:2.590;N26:2.749;S4:3.223;S30:3.268;N23:3.879;N22:3.942;N36:4.441;N37:4.668
12,11c19850c8fc,Eu,63,3,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,"[3, 8, 21, 22, 25, 29, 33, 34]",8,9,1,nitrate,63|CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc.xyz,2,standard,747480137,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc_attempt02_standard.mol2,-2991.1091952067372,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O69:2.622;N35:2.674;N34:2.676;N9:2.730;S30:3.328;N26:3.363;N23:3.642;N22:3.775;S4:4.049,4.0490,4.6308,0.5819,O69:2.622;N35:2.674;N34:2.676;N9:2.730;S30:3.328;N26:3.363;N23:3.642;N22:3.775;S4:4.049;N36:4.631;N37:4.815
48,6594b7e2cb96,Gd,64,3,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,"[18, 20, 23]",3,9,3,water,64|CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_water_6594b7e2cb96.xyz,1,standard,1447228197,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_water_6594b7e2cb96_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_water_6594b7e2cb96_attempt01_standard.mol2,-10774.07812125695,,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O24:2.216;O250:2.223;O137:2.304;O132:2.427;O19:2.483;O245:2.506;O134:2.654;O247:2.909;O21:2.961,2.9607,4.3304,1.3697,O24:2.216;O250:2.223;O137:2.304;O132:2.427;O19:2.483;O245:2.506;O134:2.654;O247:2.909;O21:2.961;N25:4.330;N251:4.379;N138:4.391;N120:4.458;N7:4.662;N233:4.735
48,6594b7e2cb96,Gd,64,3,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,"[18, 20, 23]",3,9,3,water,64|CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_water_6594b7e2cb96.xyz,2,standard,1447236116,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_water_6594b7e2cb96_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_water_6594b7e2cb96_attempt02_standard.mol2,-10774.183502289765,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O137:2.053;O19:2.267;O245:2.329;O24:2.360;O250:2.446;O21:2.538;O132:2.803;O247:2.885;O134:3.342,3.3423,4.2505,0.9082,O137:2.053;O19:2.267;O245:2.329;O24:2.360;O250:2.446;O21:2.538;O132:2.803;O247:2.885;O134:3.342;N138:4.251;N7:4.284;N233:4.465;N25:4.475;N251:4.671;N120:4.919
84,063ec39d482f,Eu,63,3,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,"[11, 12, 15, 24, 25, 28, 29, 32]",8,9,1,water,63|Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f.xyz,1,standard,756793190,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f_attempt01_standard.mol2,-3335.155149432822,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N29:2.223;N16:2.403;N25:2.494;O85:2.627;N26:2.677;N30:2.686;N12:4.331;N33:4.436;N13:4.844,4.8436,inf,inf,N29:2.223;N16:2.403;N25:2.494;O85:2.627;N26:2.677;N30:2.686;N12:4.331;N33:4.436;N13:4.844
84,063ec39d482f,Eu,63,3,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,"[11, 12, 15, 24, 25, 28, 29, 32]",8,9,1,water,63|Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f.xyz,2,standard,756801109,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_water_063ec39d482f_attempt02_standard.mol2,-3334.614849501989,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N29:2.196;N12:2.220;N13:2.380;N30:2.434;N26:2.504;O85:2.521;N25:2.548;N33:3.111;N16:3.602,3.6021,inf,inf,N29:2.196;N12:2.220;N13:2.380;N30:2.434;N26:2.504;O85:2.521;N25:2.548;N33:3.111;N16:3.602
120,45970656f998,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1,"[8, 18, 24, 25, 42]",5,9,1,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_45970656f998.xyz,1,standard,716621637,40,5,250,8,build_failed,False,,,,,no_structures_returned,BUILD_FAILED,no_structures_returned,,,,,
120,45970656f998,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1,"[8, 18, 24, 25, 42]",5,9,1,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_45970656f998.xyz,2,standard,716629556,50,6,250,8,build_failed,False,,,,,no_structures_returned,BUILD_FAILED,no_structures_returned,,,,,
156,22a9d1cb90fb,Nd,60,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,60|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_22a9d1cb90fb.xyz,1,standard,2025990950,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_22a9d1cb90fb_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_22a9d1cb90fb_attempt01_standard.mol2,-8554.422828862955,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O203:2.188;O143:2.261;O207:2.350;O257:2.470;O11:2.544;O79:2.566;O139:2.832;O75:2.865;O15:3.672,3.6721,4.3832,0.7110,O203:2.188;O143:2.261;O207:2.350;O257:2.470;O11:2.544;O79:2.566;O139:2.832;O75:2.865;O15:3.672;N197:4.383;N144:4.480;N208:4.570;N5:4.688;N80:4.743;N133:5.041;N69:5.072;N16:5.903
156,22a9d1cb90fb,Nd,60,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,60|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_22a9d1cb90fb.xyz,2,standard,2025998869,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_22a9d1cb90fb_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_22a9d1cb90fb_attempt02_standard.mol2,-8553.167697536992,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O203:2.267;O75:2.278;O139:2.320;O79:2.345;O11:2.392;O207:2.480;O15:2.625;O257:2.688;O143:3.209,3.2091,4.2484,1.0393,O203:2.267;O75:2.278;O139:2.320;O79:2.345;O11:2.392;O207:2.480;O15:2.625;O257:2.688;O143:3.209;N69:4.248;N133:4.309;N197:4.488;N80:4.534;N208:4.556;N5:4.564;N16:4.817;N144:5.428
