queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
15,854acace1b9b,Pr,59,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]",4,9,2,water,59|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_water_854acace1b9b.xyz,1,standard,1834708276,40,5,250,0,accepted,True,tetra_planar_bent,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig2_water_854acace1b9b_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig2_water_854acace1b9b_attempt01_standard.mol2,-10640.36170662782,,OK,nearest_coreCN_qc_ok,O27:2.255;O203:2.386;O337:2.473;O197:2.576;O29:2.641;O35:2.681;O200:2.690;O32:2.742;O195:2.757,2.7569,3.6808,0.9240,O27:2.255;O203:2.386;O337:2.473;O197:2.576;O29:2.641;O35:2.681;O200:2.690;O32:2.742;O195:2.757;N181:3.681;N13:4.431;N204:4.533;N36:4.766
51,41c879df857c,Ho,67,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,67|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c.xyz,1,standard,94099682,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c_attempt01_standard.mol2,-2688.998328606502,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N16:2.263;N8:2.307;N7:2.350;N29:2.381;O66:2.481;N17:2.536;N20:3.216;N30:3.686,3.6861,inf,inf,N16:2.263;N8:2.307;N7:2.350;N29:2.381;O66:2.481;N17:2.536;N20:3.216;N30:3.686
51,41c879df857c,Ho,67,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]",7,8,1,nitrate,67|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c.xyz,2,standard,94107601,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c_attempt02_standard.mol2,-2689.032485256949,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N16:2.254;N7:2.297;N8:2.309;N29:2.361;N17:2.417;O66:2.477;N20:3.185;N30:3.493,3.4929,inf,inf,N16:2.254;N7:2.297;N8:2.309;N29:2.361;N17:2.417;O66:2.477;N20:3.185;N30:3.493
87,01e76e93d20f,Lu,71,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,8,1,water,71|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_water_01e76e93d20f.xyz,1,standard,318834302,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_water_01e76e93d20f_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_water_01e76e93d20f_attempt01_standard.mol2,-4649.078452763435,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O60:2.102;O52:2.170;N57:2.453;O114:2.551;N54:2.580;O111:2.588;N7:3.556;N44:3.871,3.8709,inf,inf,O60:2.102;O52:2.170;N57:2.453;O114:2.551;N54:2.580;O111:2.588;N7:3.556;N44:3.871
87,01e76e93d20f,Lu,71,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]",6,8,1,water,71|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_water_01e76e93d20f.xyz,2,standard,318842221,50,6,250,124,failed_timeout,False,,,,,exceeded 2400s,BUILD_FAILED,timeout,,,,,
123,72b20e30d213,Pr,59,3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,"[11, 13, 16]",3,9,3,nitrate,59|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213.xyz,1,standard,1980090754,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213_attempt01_standard.mol2,-7158.064400246128,,OK,nearest_coreCN_qc_ok,O88:2.169;O159:2.179;O83:2.412;O85:2.431;O12:2.492;O156:2.635;O17:2.656;O154:2.755;O14:2.881,2.8809,4.2129,1.3320,O88:2.169;O159:2.179;O83:2.412;O85:2.431;O12:2.492;O156:2.635;O17:2.656;O154:2.755;O14:2.881;N160:4.213;N89:4.280;N80:4.508;N9:4.620;N18:4.788;N151:4.832
159,7cee7f336f10,Eu,63,3,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,"[2, 4, 5, 19, 20, 23, 26, 29]",8,9,1,nitrate,63|CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10.xyz,1,standard,1452021581,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10_attempt01_standard.mol2,-2627.215542486797,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O24:2.370;N27:2.425;O6:2.437;N30:2.453;O3:2.521;O57:2.551;O21:2.661;P4:3.175;O20:3.176,3.1760,3.2008,0.0248,O24:2.370;N27:2.425;O6:2.437;N30:2.453;O3:2.521;O57:2.551;O21:2.661;P4:3.175;O20:3.176;P19:3.201;O5:3.258
159,7cee7f336f10,Eu,63,3,CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1,"[2, 4, 5, 19, 20, 23, 26, 29]",8,9,1,nitrate,63|CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10.xyz,2,standard,1452029500,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10_attempt02_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_7cee7f336f10_attempt02_standard.mol2,-2627.38287402333,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O21:2.304;N30:2.367;O6:2.380;N27:2.408;O24:2.479;O3:2.497;O57:2.584;P19:3.108;P4:3.130,3.1296,3.1869,0.0573,O21:2.304;N30:2.367;O6:2.380;N27:2.408;O24:2.479;O3:2.497;O57:2.584;P19:3.108;P4:3.130;O5:3.187;O20:3.302
195,57344db3e043,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,"[18, 20, 23]",3,9,3,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_57344db3e043.xyz,1,standard,1608488977,40,5,250,0,accepted,True,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_57344db3e043_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_57344db3e043_attempt01_standard.mol2,-8504.076518221427,,OK,nearest_coreCN_qc_ok,O195:2.229;O112:2.288;O200:2.332;O19:2.364;O107:2.439;O24:2.580;O21:2.713;O197:2.726;O109:2.755,2.7551,3.5168,0.7617,O195:2.229;O112:2.288;O200:2.332;O19:2.364;O107:2.439;O24:2.580;O21:2.713;O197:2.726;O109:2.755;P199:3.517;P111:3.541;P23:3.676;N185:4.367;N9:4.557;N97:4.624
231,a79e7ea6e06f,Er,68,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]",8,8,1,nitrate,68|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_a79e7ea6e06f.xyz,1,standard,1811132979,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_a79e7ea6e06f_attempt01_standard.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/processed/geometries_regenerated_fail_long_bond/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_a79e7ea6e06f_attempt01_standard.mol2,-3019.3656563983322,,FAIL_LONG_BOND,coreCN_max_dist>3.10,N38:2.201;N27:2.438;N36:2.487;N39:2.618;N37:2.625;N10:3.437;N23:3.707;N24:3.713,3.7128,inf,inf,N38:2.201;N27:2.438;N36:2.487;N39:2.618;N37:2.625;N10:3.437;N23:3.707;N24:3.713
