build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override,xyz_exists,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,source_build_id,rescue_route,ligand_family,review_reason
1c021f009609,,63,Eu,3,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,"[8, 11, 31]","[""N(amine)"", ""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O308:2.239;O12:2.309;O150:2.398;O288:2.522;O32:2.553;O170:2.578;N285:2.952;N9:3.193;N147:3.257,3.2566,4.203,0.9464,O308:2.239;O12:2.309;O150:2.398;O288:2.522;O32:2.553;O170:2.578;N285:2.952;N9:3.193;N147:3.257;N309:4.203;N13:4.528;N151:4.611;N289:4.725;N33:4.747;N171:4.780,,,,,,Cannot assign lig CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC to any ligType!,1c021f009609,no_xyz_ligtype,valid_template_no_candidate,cannot assign lig ccccccccn(cc(=o)n(cccccccc)cccccccc)cc(=o)n(cccccccc)cccccccc to any ligtype!
