queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
8,5355a09ac181,Eu,63,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,water,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_fbeb4feade31.xyz,1,large_ligand_fast,1404531323,40,5,250,0,accepted,True,tetra_planar_bent,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Eu/Eu_Z63_ox3_CN9_nlig1_water_5355a09ac181_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Eu/Eu_Z63_ox3_CN9_nlig1_water_5355a09ac181_attempt01_large_ligand_fast.mol2,-5074.4295803153345,,OK,nearest_coreCN_qc_ok,O52:2.326;O60:2.390;N57:2.490;N54:2.502;O111:2.504;O114:2.575;O117:2.589;O120:2.667;O123:2.859,2.8594,4.4692,1.6098,O52:2.326;O60:2.390;N57:2.490;N54:2.502;O111:2.504;O114:2.575;O117:2.589;O120:2.667;O123:2.859;N44:4.469;N7:4.524
20,e522c6af3da3,Pr,59,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a0d3025a66af.xyz,1,large_ligand_fast,72954613,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_e522c6af3da3_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_e522c6af3da3_attempt01_large_ligand_fast.mol2,-5367.807252458052,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O118:2.108;O117:2.122;O113:2.183;O114:2.185;O52:2.378;N115:2.464;N111:2.543;N54:2.556;O60:2.569,2.5687,2.5854,0.0167,O118:2.108;O117:2.122;O113:2.183;O114:2.185;O52:2.378;N115:2.464;N111:2.543;N54:2.556;O60:2.569;N57:2.585;O119:2.631;O116:3.652;O112:3.735;N44:4.464;N7:4.665
20,e522c6af3da3,Pr,59,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a0d3025a66af.xyz,2,large_ligand_deep,72962532,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_e522c6af3da3_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_e522c6af3da3_attempt02_large_ligand_deep.mol2,-5367.98315288708,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O117:2.120;O118:2.133;O113:2.181;O114:2.196;O60:2.351;N115:2.467;O52:2.507;N111:2.543;N57:2.556,2.5559,2.5849,0.0290,O117:2.120;O118:2.133;O113:2.181;O114:2.196;O60:2.351;N115:2.467;O52:2.507;N111:2.543;N57:2.556;N54:2.585;O119:2.640;O116:3.648;O112:3.731;N7:4.466;N44:4.633
