queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,accepted_attempt,accepted_xyz_path,accepted_mol2_path,qc_class,coreCN_max_dist,gap_after_coreCN,nearest_coreCN_sig,accepted_for_clean_3d_features,ligtype_override
2,767120592b2e,Ce,58,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,water,,1,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Ce/Ce_Z58_ox3_CN9_nlig1_water_767120592b2e_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Ce/Ce_Z58_ox3_CN9_nlig1_water_767120592b2e_attempt01_large_ligand_fast.mol2,OK,2.7607,1.7670,O52:2.393;O111:2.404;O60:2.445;N54:2.465;N57:2.474;O117:2.641;O120:2.666;O123:2.717;O114:2.761,True,tetra_planar_bent
14,a76a8b802706,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,water,,1,data/processed/geometries_family_regenerated/template_large_rigid/accepted/La/La_Z57_ox3_CN9_nlig1_water_a76a8b802706_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/accepted/La/La_Z57_ox3_CN9_nlig1_water_a76a8b802706_attempt01_large_ligand_fast.mol2,OK,2.8420,1.7195,O60:2.441;N57:2.473;N54:2.481;O52:2.499;O111:2.510;O120:2.604;O114:2.662;O117:2.690;O123:2.842,True,tetra_planar_bent
26,489589433060,Tm,69,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,8,1,nitrate,,1,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_489589433060_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/accepted/Tm/Tm_Z69_ox3_CN8_nlig1_nitrate_489589433060_attempt01_large_ligand_fast.mol2,OK,2.4454,0.1399,O118:2.029;O117:2.061;O114:2.062;O113:2.127;O52:2.328;O60:2.368;N115:2.381;N111:2.445,True,tetra_planar_bent
