queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,attempts_run,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,accepted_for_clean_3d_features,ligtype_override
1,efb3bcbad38f,Ce,58,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5767,0.0136,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_efb3bcbad38f_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_efb3bcbad38f_attempt02_large_ligand_deep.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
7,e5b3e79347b5,Eu,63,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5396,0.0193,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_e5b3e79347b5_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_e5b3e79347b5_attempt02_large_ligand_deep.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
9,64774e79e81c,Gd,64,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5267,0.0753,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_64774e79e81c_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_64774e79e81c_attempt01_large_ligand_fast.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
13,2f4afdcc8771,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5568,0.052,data/processed/geometries_family_regenerated/template_large_rigid/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_2f4afdcc8771_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/La/La_Z57_ox3_CN9_nlig1_nitrate_2f4afdcc8771_attempt01_large_ligand_fast.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
17,f2c95f4a7bc0,Nd,60,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5678,0.013,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_f2c95f4a7bc0_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_f2c95f4a7bc0_attempt01_large_ligand_fast.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
20,e522c6af3da3,Pr,59,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5559,0.029,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_e522c6af3da3_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_e522c6af3da3_attempt02_large_ligand_deep.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
22,6814dce4e9a2,Sm,62,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5467,0.0356,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_6814dce4e9a2_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_6814dce4e9a2_attempt02_large_ligand_deep.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
28,467997a16193,Yb,70,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,8,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.4584,0.074,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_467997a16193_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_467997a16193_attempt02_large_ligand_deep.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
