queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,attempts_run,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,accepted_for_clean_3d_features,ligtype_override
1,efb3bcbad38f,Ce,58,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5767,0.0136,data/processed/geometries_family_regenerated/template_large_rigid/rejected/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_efb3bcbad38f_attempt02_large_ligand_deep.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_efb3bcbad38f_attempt02_large_ligand_deep.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
13,2f4afdcc8771,La,57,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[51, 53, 56, 59]",4,9,1,nitrate,,2,BORDERLINE_AMBIGUOUS_SHELL,2.5568,0.0520,data/processed/geometries_family_regenerated/template_large_rigid/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_2f4afdcc8771_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_large_rigid/best_failed/La/La_Z57_ox3_CN9_nlig1_nitrate_2f4afdcc8771_attempt01_large_ligand_fast.xyz,gap_after_coreCN<0.10,False,tetra_planar_bent
