queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
2,002121ae5677,Pr,59,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 29]",3,9,3,nitrate,59|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677.xyz,1,standard,530427514,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/conformer_sibling/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677_attempt01_standard.xyz,data/processed/geometries_family_regenerated/conformer_sibling/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677_attempt01_standard.mol2,-13358.521932639907,,OK,nearest_coreCN_qc_ok,O23:2.213;O173:2.328;O312:2.341;O166:2.423;O309:2.503;O30:2.527;O26:2.527;O316:2.690;O169:2.697,2.6968,3.6907,0.9939,O23:2.213;O173:2.328;O312:2.341;O166:2.423;O309:2.503;O30:2.527;O26:2.527;O316:2.690;O169:2.697;N297:3.691;N11:4.401;N174:4.527;N31:4.605;N154:4.636;N317:4.793
