queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
1,e9ec8b6cba4c,Gd,64,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]",3,9,3,nitrate,64|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c.xyz,1,standard,1920631359,40,5,250,-6,build_failed,False,,,,,free(): invalid size,BUILD_FAILED,free(): invalid size,,,,,
1,e9ec8b6cba4c,Gd,64,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]",3,9,3,nitrate,64|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c.xyz,2,large_ligand_fast,1920639278,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,data/processed/geometries_family_regenerated/conformer_sibling/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/conformer_sibling/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c_attempt02_large_ligand_fast.mol2,-12324.611476794962,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O150:2.175;O19:2.183;O292:2.192;O161:2.341;O30:2.353;O281:2.535;O286:2.553;O24:2.952;O155:3.210,3.2098,4.1348,0.9251,O150:2.175;O19:2.183;O292:2.192;O161:2.341;O30:2.353;O281:2.535;O286:2.553;O24:2.952;O155:3.210;N293:4.135;N140:4.352;N9:4.360;N31:4.555;N162:4.584;N271:4.640
