build_id,metal_symbol,coreCN,DENTATE,n_ligs,inner_sphere_anion,fill_ligand,n_fill,rows_covered,heavy_atoms,mol_weight,n_rotatable_bonds,estimated_complex_heavy_atoms,heavy_ligand,recommended_profile_sequence,SMILES_FOR_ARCHITECTOR
f3f070427c1f,Eu,9,4,2,nitrate,nitrate,1,11,61,861.48,48,126,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC
68c904700053,Eu,9,6,1,water,water,3,3,52,747.26,30,55,0,standard,CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1
98f74c951744,Pr,9,3,3,nitrate,nitrate,0,10,26,345.4,4,78,0,standard,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1
10b161466831,Yb,8,4,2,water,water,0,1,52,715.12,30,104,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1
0bf6d3175147,Gd,9,3,3,nitrate,nitrate,0,2,43,609.04,32,129,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC
d204b76094fd,Tb,8,2,4,nitrate,nitrate,0,1,21,282.34,4,84,0,standard,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1
f8d2de87160c,Er,8,3,2,nitrate,nitrate,2,1,34,482.79,24,76,0,standard,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC
874e7dab0087,Eu,9,4,2,nitrate,nitrate,1,1,38,506.65,7,80,0,standard,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C
eee22ec9a6e4,Yb,8,4,2,nitrate,nitrate,0,1,38,506.65,7,76,0,standard,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1
a9e51bdcf3d2,Gd,9,4,2,nitrate,nitrate,1,1,34,450.54,7,72,0,standard,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1
20004d3bcbb4,Dy,8,3,2,nitrate,nitrate,2,1,32,425.58,9,72,0,standard,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1
4e47a8aea4f6,Sm,9,2,4,nitrate,nitrate,1,1,24,340.55,15,100,0,standard,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC
ce70558c9c09,Tm,8,4,2,nitrate,nitrate,0,1,36,490.69,14,72,0,standard,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1
08ad5b34d70c,Nd,9,8,1,nitrate,nitrate,1,1,19,278.26,11,23,0,standard,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O
20e7fddc1791,Gd,9,3,3,nitrate,nitrate,0,1,30,401.51,6,90,0,standard,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1
245aab76c27a,La,9,3,3,nitrate,nitrate,0,1,30,401.51,6,90,0,standard,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1
088188ebcac6,Yb,8,3,2,nitrate,nitrate,2,1,30,401.51,6,68,0,standard,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C
4ec27284e1c5,Pr,9,4,2,nitrate,nitrate,1,1,46,618.87,17,96,0,standard,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1
0e6590941a7e,Lu,8,3,2,nitrate,nitrate,2,18,27,384.61,18,62,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC
