build_id,metal_symbol,coreCN,DENTATE,n_ligs,inner_sphere_anion,fill_ligand,n_fill,rows_covered,heavy_atoms,mol_weight,n_rotatable_bonds,estimated_complex_heavy_atoms,heavy_ligand,recommended_profile_sequence,SMILES_FOR_ARCHITECTOR
a23b9ed3c843,Eu,9,4,2,water,water,1,2,61,861.48,48,123,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC
22aac70a342d,Pr,9,2,4,nitrate,nitrate,1,1,21,282.34,4,88,0,standard,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1
e1b913cafa5c,Tb,8,4,2,nitrate,nitrate,0,1,34,450.54,7,68,0,standard,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1
25e2506fda2c,Er,8,4,2,nitrate,nitrate,0,1,40,530.67,8,80,0,standard,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1
4fcd65d35e78,Dy,8,4,2,nitrate,nitrate,0,1,46,618.87,17,92,0,standard,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1
c6207e834de5,Nd,9,2,4,nitrate,nitrate,1,1,21,298.47,12,88,0,standard,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC
b27655c8eeb9,Nd,9,3,3,water,water,0,1,41,576.95,26,123,0,standard,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C
f0c8355b615c,Yb,8,3,2,nitrate,nitrate,2,1,45,667.98,32,98,0,standard,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]
b626912f120c,Yb,8,3,2,nitrate,nitrate,2,25,41,580.98,32,90,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
b3acce98c3f1,La,9,4,2,nitrate,nitrate,1,13,60,849.47,51,124,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
12150b672fa2,Ho,8,3,2,nitrate,nitrate,2,1,44,623.06,33,96,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC
f9f384f89922,Pr,9,6,1,nitrate,nitrate,3,1,18,264.32,0,30,0,standard,C1COCCOCCOCCOCCOCCO1
7243680b7bcc,Eu,9,2,4,nitrate,nitrate,1,1,28,407.58,13,116,0,standard,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1
7e5952e60ece,La,9,3,3,water,water,0,1,19,268.36,4,57,0,standard,O=C(COCC(=O)N1CCCCC1)N1CCCCC1
b0690393d5ce,Eu,9,3,3,nitrate,nitrate,0,31,25,356.55,16,75,0,standard,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC
32f3a20cc804,Eu,9,3,3,nitrate,nitrate,0,1,47,656.1,33,141,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1
b9c24641a88f,Gd,9,3,3,nitrate,nitrate,0,16,25,356.55,16,75,0,standard,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC
d4331b78a72d,La,9,6,1,nitrate,nitrate,3,1,29,393.44,0,41,0,standard,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2
6d8e9559aedb,Nd,9,3,3,water,water,0,1,53,749.31,42,159,0,standard,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC
fd3fe197d04d,Tm,8,7,1,water,water,1,1,25,364.44,16,26,0,standard,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC
