build_id,metal_symbol,coreCN,DENTATE,n_ligs,inner_sphere_anion,fill_ligand,n_fill,rows_covered,heavy_atoms,mol_weight,n_rotatable_bonds,estimated_complex_heavy_atoms,heavy_ligand,recommended_profile_sequence,SMILES_FOR_ARCHITECTOR
c2a594478281,Er,8,2,4,nitrate,nitrate,0,1,21,298.47,12,84,0,standard,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC
64a8e48f3f41,Eu,9,2,4,nitrate,nitrate,1,1,23,326.53,14,96,0,standard,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC
fb8eb6781614,Nd,9,2,4,nitrate,nitrate,1,1,31,438.74,21,128,0,standard,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC
b9dbd9b023ab,Tb,8,8,1,nitrate,nitrate,0,1,40,534.71,3,40,0,standard,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21
40012f263bb5,Dy,8,2,4,nitrate,nitrate,0,1,28,407.58,14,112,0,standard,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1
5901e5087775,Er,8,3,2,water,water,2,1,41,576.95,26,84,0,standard,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C
0eb9f51b6fdf,Eu,9,3,3,nitrate,nitrate,0,1,42,592.99,30,126,0,standard,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O
4bed52a4e22b,Sm,9,3,3,water,water,0,1,41,580.98,28,123,0,standard,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C
0eec28e02708,Sm,9,3,3,nitrate,nitrate,0,1,45,667.98,32,135,0,standard,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]
d2b28654fc73,Dy,8,3,2,water,water,2,1,45,667.98,32,92,0,standard,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]
04e043628161,Nd,9,3,3,nitrate,nitrate,0,35,49,693.2,40,147,0,standard,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
bc638483400c,Nd,9,3,3,water,water,0,14,41,580.98,28,123,0,standard,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC
3528f915b0a8,Eu,9,3,3,nitrate,nitrate,0,14,93,1315.96,69,279,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1
d48b4e430acd,Sm,9,3,3,water,water,0,12,41,580.98,32,123,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC
0153ed287bb6,Ho,8,3,2,nitrate,nitrate,2,6,17,244.33,8,42,0,standard,CCN(CC)C(=O)COCC(=O)N(CC)CC
6be1220425fa,Eu,9,3,3,nitrate,nitrate,0,5,49,693.2,40,147,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC
9b52da38293d,Gd,9,3,3,nitrate,nitrate,0,16,57,805.41,48,171,0,standard,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
691f291b34fa,Dy,8,4,2,nitrate,nitrate,0,4,44,625.04,35,88,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC
03fee2e60a8c,Er,8,4,2,nitrate,nitrate,0,10,60,849.47,51,120,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
ccd7dd4dc900,Yb,8,4,2,water,water,0,4,60,849.47,51,120,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
e6f1d9a5abba,La,9,3,3,nitrate,nitrate,0,1,47,665.14,36,141,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC
67b06e1b77e3,Pr,9,3,3,nitrate,nitrate,0,1,44,623.06,33,132,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC
d8e5a70b033d,Eu,9,3,3,nitrate,nitrate,0,1,55,777.36,44,165,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC
6b37907bfc14,Eu,9,4,2,nitrate,nitrate,1,1,17,266.32,12,38,0,standard,CCCCCCOP(=O)(O)OCCCCCC
3ba30f5fe8be,Lu,8,7,1,nitrate,nitrate,1,1,34,453.59,2,38,0,standard,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C
ce738ef3149c,Eu,9,4,2,nitrate,nitrate,1,2,30,443.33,2,64,0,standard,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1
ce18f978f6a5,Tb,8,3,2,water,water,2,1,35,496.82,22,72,0,standard,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C
ac8fe0d053b4,Ce,9,3,3,water,water,0,1,31,440.71,22,93,0,standard,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC
23bc11341179,Ce,9,6,1,nitrate,nitrate,3,1,60,787.02,14,72,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O
c0ed1cd7ac83,Yb,8,3,2,nitrate,nitrate,2,1,43,609.04,32,94,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC
da451a1ff71f,Dy,8,3,2,nitrate,nitrate,2,1,43,609.04,32,94,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC
03203ba59250,Dy,8,3,2,water,water,2,1,53,749.31,42,108,0,standard,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC
e63f7a39c141,Er,8,3,2,nitrate,nitrate,2,6,23,312.37,6,54,0,standard,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1
9e27ed7c1632,Er,8,3,2,water,water,2,1,34,482.79,25,70,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
edfc3ebb8ed0,Yb,8,3,2,water,water,2,1,19,268.36,4,40,0,standard,O=C(COCC(=O)N1CCCCC1)N1CCCCC1
f868270ec4a9,Eu,9,5,1,nitrate,nitrate,4,2,16,211.23,2,32,0,standard,c1cc(-n2cccn2)nc(-n2cccn2)c1
507be9f6716c,Tb,8,8,1,nitrate,nitrate,0,16,44,594.85,19,44,0,standard,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC
d7e8ec9f5e9d,La,9,7,1,nitrate,nitrate,2,1,30,405.55,10,38,0,standard,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC
8452882fd016,Eu,9,3,3,water,water,0,2,30,424.67,18,90,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1
26cecbefbbe2,Eu,9,3,3,water,water,0,1,49,693.2,40,147,0,standard,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC
53cb1f844381,Eu,9,3,3,nitrate,nitrate,0,1,49,690.97,30,147,0,standard,CCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1
6d919d6af533,Eu,9,3,3,nitrate,nitrate,0,1,41,580.0,32,123,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC
81e5f5a1605e,Eu,9,2,4,nitrate,nitrate,1,1,18,268.79,8,76,0,standard,CCCCCCCCNC(=O)c1cc(Cl)ccn1
5750f55fad0f,Eu,9,7,1,nitrate,nitrate,2,5,19,350.38,12,27,0,standard,CCOP(=S)(COCP(=S)(OCC)OCC)OCC
71953fa62ef7,Eu,9,3,3,nitrate,nitrate,0,5,32,472.74,24,96,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC
c413b0bec1f8,Gd,9,3,3,nitrate,nitrate,0,1,49,693.2,40,147,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC
61dddb6a20be,Gd,9,3,3,water,water,0,1,34,482.79,25,102,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
c478b38321b6,Ho,8,3,2,water,water,2,1,29,412.66,20,60,0,standard,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC
2b60ae62875a,La,9,3,3,nitrate,nitrate,0,6,23,312.37,6,69,0,standard,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1
9823bd9409ca,La,9,7,1,water,water,2,1,25,364.44,16,27,0,standard,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC
8bed09234572,Lu,8,3,2,nitrate,nitrate,2,1,43,609.04,32,94,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC
0607644a06f5,Lu,8,3,2,water,water,2,3,27,384.61,18,56,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC
292c65941063,Tb,8,3,2,nitrate,nitrate,2,5,23,312.37,6,54,0,standard,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1
d01a3975411c,Sm,9,3,3,water,water,0,1,45,669.14,24,135,0,standard,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C
39d175aefe15,Pr,9,3,3,water,water,0,3,27,384.61,18,81,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC
bf99bcffb62a,Sm,9,3,3,water,water,0,1,29,412.66,20,87,0,standard,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC
c08891c4b9a5,Pr,9,3,3,water,water,0,1,49,693.2,40,147,0,standard,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC
835eacd47610,Tb,8,3,2,water,water,2,1,49,693.2,36,100,0,standard,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C
dfc3133e92d7,Yb,8,3,2,nitrate,nitrate,2,4,21,300.44,12,50,0,standard,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC
