build_id,metal_symbol,coreCN,DENTATE,n_ligs,inner_sphere_anion,fill_ligand,n_fill,rows_covered,heavy_atoms,mol_weight,n_rotatable_bonds,estimated_complex_heavy_atoms,heavy_ligand,recommended_profile_sequence,SMILES_FOR_ARCHITECTOR
bb5c3fb1d709,Nd,9,3,3,nitrate,nitrate,0,1,52,735.28,41,156,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC
192ab9676a31,Eu,9,3,3,nitrate,nitrate,0,1,47,665.14,36,141,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC
66cc8b0df11e,Dy,8,3,2,nitrate,nitrate,2,1,44,623.06,33,96,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC
92aa293d5923,Er,8,3,2,nitrate,nitrate,2,1,55,777.36,44,118,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC
5c6b31d59222,Nd,9,4,2,nitrate,nitrate,1,1,17,266.32,12,38,0,standard,CCCCCCOP(=O)(O)OCCCCCC
7c32cb83c0f4,Nd,9,4,2,nitrate,nitrate,1,2,30,443.33,2,64,0,standard,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1
e8a79da64745,Ce,9,6,1,nitrate,nitrate,3,1,18,264.32,0,30,0,standard,C1COCCOCCOCCOCCOCCO1
63e8132ef0eb,Yb,8,3,2,water,water,2,1,35,496.82,22,72,0,standard,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C
3789eabe5f06,Ce,9,3,3,water,water,0,1,43,609.04,26,129,0,standard,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C
afde862bf06d,La,9,3,3,nitrate,nitrate,0,1,43,609.04,32,129,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC
4c7560f50545,Sm,9,2,4,nitrate,nitrate,1,1,28,407.58,13,116,0,standard,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1
92f9ea690461,Dy,8,3,2,nitrate,nitrate,2,1,41,580.98,30,90,0,standard,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC
ebb31779ee01,Dy,8,8,1,nitrate,nitrate,0,16,44,594.85,19,44,0,standard,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC
9db1b97d1982,Yb,8,3,2,water,water,2,15,33,468.77,22,68,0,standard,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC
9badbb5df239,Er,8,3,2,water,water,2,1,49,693.2,36,100,0,standard,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C
ffd5aab1aceb,La,9,4,2,nitrate,nitrate,1,6,40,566.91,25,84,0,standard,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1
3beb4537ab26,Eu,9,3,3,nitrate,nitrate,0,2,19,264.37,9,57,0,standard,CCCCCCCCNC(=O)c1cc(OC)ccn1
7672a8a7b733,Er,8,6,1,water,water,2,1,60,787.02,14,62,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O
e15dd3ef134f,Er,8,6,1,nitrate,nitrate,2,1,26,372.5,0,34,0,standard,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1
2dec4a230529,Eu,9,3,3,nitrate,nitrate,0,1,25,356.55,12,75,0,standard,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C
5e8f5789b5fd,Eu,9,3,3,water,water,0,1,93,1315.96,69,279,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1
9ce4f4d1c0d5,Eu,9,3,3,nitrate,nitrate,0,1,55,781.22,42,165,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
5b918030ec24,Eu,9,3,3,water,water,0,1,47,656.1,33,141,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1
88a67671977b,Eu,9,8,1,water,water,1,1,38,542.74,3,39,0,standard,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21
1a8a8a56f3cb,Eu,9,8,1,nitrate,nitrate,1,14,42,562.77,3,46,0,standard,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1
2d076d76c359,Eu,9,3,3,nitrate,nitrate,0,2,21,279.34,3,63,0,standard,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1
b2c371753758,Gd,9,3,3,nitrate,nitrate,0,6,23,312.37,6,69,0,standard,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1
fcfe47cf4083,Gd,9,3,3,water,water,0,1,49,693.2,36,147,0,standard,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C
6724c57bfa5d,Ho,8,3,2,water,water,2,1,49,693.2,40,100,0,standard,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC
b7c2dfd92f92,La,9,3,3,water,water,0,3,27,384.61,18,81,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC
0345ed41f690,La,9,6,1,nitrate,nitrate,3,1,26,372.5,0,38,0,standard,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1
ee66a08ef9ec,Sm,9,3,3,nitrate,nitrate,0,1,25,356.55,12,75,0,standard,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C
5c46ed6bc339,Lu,8,3,2,water,water,2,1,34,482.79,25,70,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
2008860df8de,Yb,8,7,1,nitrate,nitrate,1,1,22,302.24,1,26,0,standard,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
854baef45df8,Nd,9,3,3,water,water,0,1,43,609.04,26,129,0,standard,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C
98efa26929c7,Pr,9,3,3,water,water,0,1,27,384.61,16,81,0,standard,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC
e9ea13a0e508,Sm,9,3,3,water,water,0,1,31,440.71,22,93,0,standard,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC
49ed05aae948,Sm,9,3,3,water,water,0,1,43,609.04,26,129,0,standard,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C
5370ca21e6d7,Tb,8,7,1,water,water,1,1,25,364.44,16,26,0,standard,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC
a23ff5b4acd2,Pr,9,6,1,nitrate,nitrate,3,1,26,372.5,0,38,0,standard,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1
