build_id,metal_symbol,coreCN,DENTATE,n_ligs,inner_sphere_anion,fill_ligand,n_fill,rows_covered,heavy_atoms,mol_weight,n_rotatable_bonds,estimated_complex_heavy_atoms,heavy_ligand,recommended_profile_sequence,SMILES_FOR_ARCHITECTOR
dffea6f8c61d,Pr,9,3,3,nitrate,nitrate,0,1,42,592.99,30,126,0,standard,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O
60f03d2c67cc,Pr,9,3,3,water,water,0,1,41,580.98,28,123,0,standard,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C
a51968909434,Eu,9,3,3,nitrate,nitrate,0,1,45,667.98,32,135,0,standard,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]
a29d42869fc8,Gd,9,3,3,water,water,0,1,45,667.98,32,135,0,standard,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]
842fa08145bb,Nd,9,3,3,nitrate,nitrate,0,26,49,693.2,40,147,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC
e90baf173312,La,9,3,3,nitrate,nitrate,0,10,41,580.98,28,123,0,standard,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC
9bc1c5b0634b,Eu,9,3,3,nitrate,nitrate,0,36,57,805.41,48,171,0,standard,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
69820f6ef382,Lu,8,3,2,nitrate,nitrate,2,1,41,580.98,32,90,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC
120b149e6b53,Tb,8,3,2,nitrate,nitrate,2,6,17,244.33,8,42,0,standard,CCN(CC)C(=O)COCC(=O)N(CC)CC
b50df1b297d6,Eu,9,4,2,water,water,1,2,61,861.48,42,123,1,"standard,large_ligand_deep,large_ligand_fast",CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC
b63ff46d0633,Pr,9,3,3,nitrate,nitrate,0,12,57,805.41,48,171,0,standard,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
2b6df3205d87,Gd,9,4,2,nitrate,nitrate,1,5,44,625.04,35,92,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC
f500c12758c4,Dy,8,4,2,nitrate,nitrate,0,10,60,849.47,51,120,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
9549b9713c8b,Er,8,4,2,water,water,0,4,60,849.47,51,120,1,"standard,large_ligand_deep,large_ligand_fast",CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC
1d85f3ac9e11,Yb,8,3,2,nitrate,nitrate,2,1,52,735.28,41,112,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC
38bcdcf8e36e,La,9,3,3,nitrate,nitrate,0,1,44,623.06,33,132,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC
e5884e16a6fa,Nd,9,3,3,nitrate,nitrate,0,1,55,777.36,44,165,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC
7c2f487582c7,Pr,9,4,2,nitrate,nitrate,1,1,17,266.32,12,38,0,standard,CCCCCCOP(=O)(O)OCCCCCC
7b3aca9f455b,Tm,8,7,1,nitrate,nitrate,1,1,34,453.59,2,38,0,standard,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C
129af7e0e0bc,Er,8,4,2,nitrate,nitrate,0,2,30,443.33,2,60,0,standard,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1
f5a4d693ef5a,Eu,9,3,3,water,water,0,1,35,496.82,22,105,0,standard,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C
816fdab6b6d4,Ce,9,3,3,water,water,0,1,39,552.93,28,117,0,standard,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC
70e091c4e6a2,Ce,9,8,1,nitrate,nitrate,1,15,44,594.85,19,48,0,standard,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC
e2e7b8542799,Er,8,3,2,nitrate,nitrate,2,1,43,609.04,32,94,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC
910e5c06c523,Dy,8,3,2,nitrate,nitrate,2,2,33,468.77,24,74,0,standard,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC
d81cc3a82d7c,Dy,8,3,2,water,water,2,1,49,693.2,40,100,0,standard,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC
fede56dffefa,Er,8,3,2,water,water,2,10,25,356.55,16,52,0,standard,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC
06422e6981c2,Er,8,3,2,water,water,2,1,29,412.66,20,60,0,standard,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC
f4ceaeffb0e0,Er,8,3,2,water,water,2,1,19,268.36,4,40,0,standard,O=C(COCC(=O)N1CCCCC1)N1CCCCC1
9aa39b04fcb1,Pr,9,3,3,water,water,0,26,39,552.93,30,117,0,standard,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC
d85063f2c2c1,Eu,9,8,1,nitrate,nitrate,1,16,44,594.85,19,48,0,standard,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC
ca5af664bc2a,Sm,9,7,1,nitrate,nitrate,2,1,30,405.55,10,38,0,standard,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC
973e13880b10,Eu,9,4,2,nitrate,nitrate,1,10,30,426.64,18,64,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1
fcc8b7852054,Eu,9,3,3,water,water,0,1,34,482.79,25,102,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
ec36e99efff5,Eu,9,3,3,nitrate,nitrate,0,1,44,618.86,26,132,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1
fce2cd1d1147,Eu,9,3,3,nitrate,nitrate,0,1,43,609.04,30,129,0,standard,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC
ecdd71aa88de,Eu,9,4,2,nitrate,nitrate,1,1,41,557.78,12,86,0,standard,CCCCCCCCOc1cc(C(=O)Nc2ccc(C(C)(C)C)cc2)nc(C(=O)Nc2ccc(C(C)(C)C)cc2)c1
f32387e7edd6,Eu,9,3,3,nitrate,nitrate,0,5,23,398.6,16,69,0,standard,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC
870627e86abc,Eu,9,5,1,nitrate,nitrate,4,5,34,504.74,26,50,0,standard,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC
fe5652c1478d,Eu,9,6,1,nitrate,nitrate,3,1,26,360.41,0,38,0,standard,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2
4b48ab5095c7,Gd,9,3,3,water,water,0,1,29,412.66,20,87,0,standard,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC
9484194a0100,Ho,8,3,2,water,water,2,1,27,384.61,16,56,0,standard,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC
bab6dfec3042,La,9,3,3,nitrate,nitrate,0,23,49,693.2,40,147,0,standard,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC
a4a68747ac9e,La,9,3,3,water,water,0,1,43,609.04,26,129,0,standard,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C
79943a359182,Lu,8,3,2,nitrate,nitrate,2,2,41,580.98,28,90,0,standard,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC
c25c829ddcb6,Lu,8,3,2,nitrate,nitrate,2,1,41,580.98,30,90,0,standard,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC
9843e72ac7d1,Nd,9,3,3,nitrate,nitrate,0,5,21,300.44,12,63,0,standard,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC
ce16ce22e076,Pr,9,3,3,water,water,0,1,45,669.14,24,135,0,standard,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C
fc17b4020e9e,Tm,8,3,2,water,water,2,2,41,580.98,28,84,0,standard,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC
801645556b15,Yb,8,3,2,water,water,2,1,39,552.93,28,80,0,standard,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC
02c5eecbaeff,Tm,8,3,2,water,water,2,1,34,482.79,25,70,0,standard,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC
aed05390eeae,Pr,9,3,3,water,water,0,1,49,693.2,36,147,0,standard,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C
f3ea00a7b918,Tb,8,3,2,nitrate,nitrate,2,4,21,300.44,12,50,0,standard,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC
