build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override,xyz_exists,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,source_build_id,rescue_route,ligand_family,review_reason
e9ec8b6cba4c,,64,Gd,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O19:2.171;O150:2.250;O292:2.498;O281:2.737;O155:2.760;O161:2.773;O286:2.786;O24:3.195;O30:3.227,3.2274,4.2899,1.0625,O19:2.171;O150:2.250;O292:2.498;O281:2.737;O155:2.760;O161:2.773;O286:2.786;O24:3.195;O30:3.227;N140:4.290;N9:4.380;N293:4.685;N271:4.959;N162:4.973;N31:5.430,FAIL_LONG_BOND,3.3166,0.8955,data/processed/geometries_regenerated_fail_long_bond/rejected/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c_attempt01_standard.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_e9ec8b6cba4c_attempt01_standard.xyz,coreCN_max_dist>3.10,e9ec8b6cba4c,conformer_sibling,valid_template_3dent,fixed_template_conformer_search
002121ae5677,,59,Pr,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,,True,FAIL_LONG_BOND,coreCN_max_dist>3.10,O309:2.305;O169:2.311;O23:2.318;O166:2.343;O316:2.533;O312:2.573;O30:2.867;O173:2.914;O26:3.236,3.2365,4.4184,1.1819,O309:2.305;O169:2.311;O23:2.318;O166:2.343;O316:2.533;O312:2.573;O30:2.867;O173:2.914;O26:3.236;N297:4.418;N154:4.439;N11:4.570;N317:4.673;N174:4.865;N31:5.106,FAIL_LONG_BOND,3.468,0.6502,data/processed/geometries_regenerated_fail_long_bond/rejected/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677_attempt02_standard_dup2.xyz,data/processed/geometries_regenerated_fail_long_bond/best_failed/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_002121ae5677_attempt02_standard_dup2.xyz,coreCN_max_dist>3.10,002121ae5677,conformer_sibling,valid_template_3dent,fixed_template_conformer_search
