queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,accepted_attempt,accepted_xyz_path,accepted_mol2_path,qc_class,coreCN_max_dist,gap_after_coreCN,nearest_coreCN_sig,accepted_for_clean_3d_features,ligtype_override
4,4c679e68d502,Eu,63,3,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,"[11, 24, 25, 28]",4,8,1,nitrate,,1,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Eu/Eu_Z63_ox3_CN8_nlig1_nitrate_4c679e68d502_attempt01_standard.xyz,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Eu/Eu_Z63_ox3_CN8_nlig1_nitrate_4c679e68d502_attempt01_standard.mol2,OK,2.4910,0.1235,O92:2.107;O88:2.126;O91:2.137;O87:2.160;N12:2.373;N29:2.409;N89:2.480;N85:2.491,True,tetra_planar_bent
20,df7cd95d2334,Sm,62,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,1,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Sm/Sm_Z62_ox3_CN8_nlig1_nitrate_df7cd95d2334_attempt01_standard.xyz,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Sm/Sm_Z62_ox3_CN8_nlig1_nitrate_df7cd95d2334_attempt01_standard.mol2,OK,2.5462,0.1041,O81:2.169;O85:2.173;O82:2.177;O86:2.195;N38:2.487;N23:2.499;N79:2.535;N83:2.546,True,tetra_planar_bent
