queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,accepted_attempt,accepted_xyz_path,accepted_mol2_path,qc_class,coreCN_max_dist,gap_after_coreCN,nearest_coreCN_sig,accepted_for_clean_3d_features,ligtype_override
1,b977d7df5bfe,Ce,58,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,1,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Ce/Ce_Z58_ox3_CN8_nlig1_nitrate_b977d7df5bfe_attempt01_standard.xyz,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Ce/Ce_Z58_ox3_CN8_nlig1_nitrate_b977d7df5bfe_attempt01_standard.mol2,OK,2.5460,0.1342,O81:2.141;O86:2.158;O82:2.168;O85:2.190;N79:2.505;N23:2.508;N38:2.537;N83:2.546,True,tetra_planar_bent
17,dad939b7700d,Pr,59,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,1,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Pr/Pr_Z59_ox3_CN8_nlig1_nitrate_dad939b7700d_attempt01_standard.xyz,data/processed/geometries_family_regenerated/adaptive_cn_fill/accepted/Pr/Pr_Z59_ox3_CN8_nlig1_nitrate_dad939b7700d_attempt01_standard.mol2,OK,2.5599,0.1302,O82:2.128;O85:2.171;O81:2.188;O86:2.210;N79:2.397;N38:2.402;N83:2.556;N23:2.560,True,tetra_planar_bent
