family,ligand,arm,l_lo,pair,dE_ev,dE_shared,dE_resid,index,dy_mean,n_blocks,dy_resid
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,gxtb_hs,12,Er-Tm,1908.2893802236017,1908.2226901016725,0.06669012192924129,149,-0.0107695935679466,1,0.017677279306409728
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,gxtb_hs,13,Tm-Yb,1998.7261189623491,1998.8084494371817,-0.08233047483258815,150,-0.22759092548473658,1,-0.2610962192367583
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,gxtb_hs,14,Yb-Lu,2091.135880418161,2091.225886869224,-0.09000645106289085,151,0.02127109452081033,1,0.025819695767715187
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,1,La-Ce,-1.6025244121375553,-1.588590151743333,-0.013934260394222298,152,-0.3136191229720017,1,-0.13183318675445604
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,2,Ce-Pr,-0.16044624830928272,-0.13844115819955258,-0.022005090109730147,153,-0.458098017406232,1,-0.3553849597590927
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,3,Pr-Nd,-0.2057755476380191,-0.21166888814729484,0.00589334050927573,154,-0.2543111444851691,1,-0.1744118293621309
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,6,Sm-Eu,-0.18090838544507848,-0.1948304776195703,0.013922092174491835,155,-0.3399266303991306,1,-0.32825608744008317
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,7,Eu-Gd,-0.25484988575380435,-0.25143177799310745,-0.003418107760696898,156,-0.1524863172329638,1,-0.18707644577826013
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,8,Gd-Tb,-0.2564040822023014,-0.2684253009271853,0.01202121872488393,157,-0.39477858234287533,1,-0.19600138044689364
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,9,Tb-Dy,-0.19017931603167307,-0.19591723980350542,0.005737923771832354,158,0.12974698493649983,1,0.15969398061348633
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,10,Dy-Ho,-0.2369011058051824,-0.24021232973993478,0.0033112239347523886,159,0.1765668208671367,1,0.20002108470352314
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,11,Ho-Er,-0.18932771058275982,-0.18911839801370134,-0.00020931256905848405,160,-0.33795629874019273,1,-0.3274721994859814
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,12,Er-Tm,-0.21622932061269684,-0.21816392572258456,0.001934605109887716,161,-0.04560148545058862,1,-0.01715461257623229
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,13,Tm-Yb,-0.08612976307055896,-0.09311078919839409,0.006981026127835133,162,-0.042078565707426296,1,-0.07558385945944798
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gfn2,14,Yb-Lu,-0.28228223795324,-0.3069643674561204,0.0246821295028804,163,-0.2093872828831409,1,-0.20483868163623606
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,1,La-Ce,12069.072937091307,12068.818581659758,0.25435543154890183,152,-0.3136191229720017,1,-0.13183318675445604
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,2,Ce-Pr,1141.0105529730733,1140.8150017532614,0.19555121981193224,153,-0.458098017406232,1,-0.3553849597590927
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,3,Pr-Nd,1207.4484279508838,1207.555018158705,-0.10659020782122752,154,-0.2543111444851691,1,-0.1744118293621309
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,6,Sm-Eu,1425.1548323224972,1424.9641078609789,0.1907244615183572,155,-0.3399266303991306,1,-0.32825608744008317
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,7,Eu-Gd,1504.688981299647,1504.724031790149,-0.03505049050204434,156,-0.1524863172329638,1,-0.18707644577826013
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,8,Gd-Tb,1601.4672397235022,1601.2960403661134,0.17119935738878667,157,-0.39477858234287533,1,-0.19600138044689364
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,9,Tb-Dy,1648.5345919838455,1648.550103920534,-0.015511936688426431,158,0.12974698493649983,1,0.15969398061348633
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,10,Dy-Ho,1716.0331498909013,1716.0624649926683,-0.02931510176699703,159,0.1765668208671367,1,0.20002108470352314
