queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
3,a81c6e51917a,Ce,58,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_436f63f21bbe.xyz,1,standard,965125449,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_a81c6e51917a_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_a81c6e51917a_attempt01_standard.mol2,-7688.262091049987,,OK,nearest_coreCN_qc_ok,N16:2.412;N81:2.462;N138:2.462;N159:2.500;N73:2.515;N94:2.517;N8:2.519;N29:2.540;N146:2.597,2.5968,3.1862,0.5894,N16:2.412;N81:2.462;N138:2.462;N159:2.500;N73:2.515;N94:2.517;N8:2.519;N29:2.540;N146:2.597;N17:3.186;N82:3.238;N137:3.264;N72:3.320;N7:3.384;N147:3.411;N160:4.590;N20:4.619;N85:4.632;N30:4.698;N95:4.702;N150:4.759
