queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
9,6fdbdd68aedf,Er,68,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899.xyz,1,standard,1705173977,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Er/Er_Z68_ox3_CN9_nlig3_nitrate_6fdbdd68aedf_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Er/Er_Z68_ox3_CN9_nlig3_nitrate_6fdbdd68aedf_attempt01_standard.mol2,-7685.465551753922,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,N81:2.263;N16:2.327;N138:2.393;N8:2.551;N29:2.557;N94:2.593;N146:2.650;N73:2.701;N159:2.781,2.7808,2.8668,0.086,N81:2.263;N16:2.327;N138:2.393;N8:2.551;N29:2.557;N94:2.593;N146:2.650;N73:2.701;N159:2.781;N137:2.867;N82:2.963;N17:2.995;N7:3.340;N147:3.383;N72:3.562;N85:4.534;N20:4.559;N160:4.576;N30:4.719;N95:4.884;N150:4.898
9,6fdbdd68aedf,Er,68,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899.xyz,2,large_ligand_fast,1705181896,50,6,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN9_nlig3_nitrate_6fdbdd68aedf_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN9_nlig3_nitrate_6fdbdd68aedf_attempt02_large_ligand_fast.mol2,-7685.917527077679,,OK,nearest_coreCN_qc_ok,N81:2.431;N16:2.451;N138:2.465;N8:2.499;N73:2.517;N146:2.586;N29:2.616;N159:2.672;N94:2.688,2.688,3.1349,0.4469,N81:2.431;N16:2.451;N138:2.465;N8:2.499;N73:2.517;N146:2.586;N29:2.616;N159:2.672;N94:2.688;N17:3.135;N82:3.151;N137:3.186;N72:3.257;N7:3.260;N147:3.287;N160:4.663;N20:4.672;N85:4.708;N30:4.713;N95:4.770;N150:4.824
10,3613f9313097,Er,68,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_a79e7ea6e06f.xyz,1,standard,1828638022,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_3613f9313097_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_3613f9313097_attempt01_standard.mol2,-3873.431005774415,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O81:2.099;O86:2.116;O85:2.146;O82:2.163;N23:2.436;N38:2.477;N79:2.495;N83:2.506,2.5061,2.582,0.0759,O81:2.099;O86:2.116;O85:2.146;O82:2.163;N23:2.436;N38:2.477;N79:2.495;N83:2.506;N36:2.582;N37:2.603;N24:3.208;N39:3.223;O80:3.675;O84:3.690;N27:4.623;N10:4.668
10,3613f9313097,Er,68,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_a79e7ea6e06f.xyz,2,large_ligand_fast,1828645941,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_3613f9313097_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Er/Er_Z68_ox3_CN8_nlig1_nitrate_3613f9313097_attempt02_large_ligand_fast.mol2,-3873.3281703145926,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O86:2.104;O85:2.110;O81:2.131;O82:2.178;N38:2.438;N23:2.439;N83:2.479;N79:2.497,2.4974,2.5682,0.0708,O86:2.104;O85:2.110;O81:2.131;O82:2.178;N38:2.438;N23:2.439;N83:2.479;N79:2.497;N37:2.568;N36:2.581;N39:3.226;N24:3.233;O80:3.652;O84:3.666;N10:4.601;N27:4.610
11,e12fcd7548a4,Er,68,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_bec89700cf93.xyz,1,standard,1148071479,40,5,250,0,accepted,True,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN8_nlig1_nitrate_e12fcd7548a4_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN8_nlig1_nitrate_e12fcd7548a4_attempt01_standard.mol2,-4272.180973336422,,OK,nearest_coreCN_qc_ok,O98:2.075;O101:2.113;O102:2.114;O97:2.123;N8:2.343;N21:2.401;N95:2.448;N99:2.484,2.4836,2.634,0.1505,O98:2.075;O101:2.113;O102:2.114;O97:2.123;N8:2.343;N21:2.401;N95:2.448;N99:2.484;N36:2.634;N37:2.665;N7:3.055;N22:3.196;O96:3.626;O100:3.670;N38:4.589;N35:4.612
12,3055a9eb1f23,Er,68,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[5, 13, 24]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_f2837669b392.xyz,1,standard,193552978,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN9_nlig3_nitrate_3055a9eb1f23_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Er/Er_Z68_ox3_CN9_nlig3_nitrate_3055a9eb1f23_attempt01_standard.mol2,-6983.076858149612,,OK,nearest_coreCN_qc_ok,N6:2.346;N67:2.368;N75:2.397;N128:2.401;N86:2.402;N136:2.404;N14:2.406;N147:2.416;N25:2.418,2.4179,3.1736,0.7557,N6:2.346;N67:2.368;N75:2.397;N128:2.401;N86:2.402;N136:2.404;N14:2.406;N147:2.416;N25:2.418;N5:3.174;N66:3.216;N76:3.233;N15:3.237;N127:3.244;N137:3.268;N26:4.542;N85:4.546;N87:4.547;N24:4.562;N146:4.565;N148:4.572
13,cf17beddcb28,Eu,63,3,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,"[21, 33, 34, 35]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc.xyz,1,standard,187912178,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cf17beddcb28_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cf17beddcb28_attempt01_standard.mol2,-3845.193167691764,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O76:2.088;O75:2.112;O71:2.148;O72:2.167;N36:2.400;N22:2.440;N73:2.442;N69:2.488;N35:2.619,2.6194,2.625,0.0055,O76:2.088;O75:2.112;O71:2.148;O72:2.167;N36:2.400;N22:2.440;N73:2.442;N69:2.488;N35:2.619;N34:2.625;O77:2.664;N37:3.097;N23:3.169;O74:3.636;O70:3.649;N9:4.620;N26:4.692;S4:6.990;S30:7.076
13,cf17beddcb28,Eu,63,3,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,"[21, 33, 34, 35]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_11c19850c8fc.xyz,2,large_ligand_fast,187920097,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cf17beddcb28_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_cf17beddcb28_attempt02_large_ligand_fast.mol2,-3845.223535404795,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O76:2.087;O75:2.109;O72:2.147;O71:2.173;N36:2.386;N22:2.433;N73:2.441;N69:2.485;N35:2.615,2.6153,2.6194,0.004,O76:2.087;O75:2.109;O72:2.147;O71:2.173;N36:2.386;N22:2.433;N73:2.441;N69:2.485;N35:2.615;N34:2.619;O77:2.650;N37:3.083;N23:3.163;O74:3.635;O70:3.642;N9:4.607;N26:4.686;S4:6.978;S30:7.072
14,75a002a31497,Eu,63,3,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,"[11, 24, 25, 28]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_1a8a8a56f3cb.xyz,1,standard,1850968779,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_75a002a31497_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_75a002a31497_attempt01_standard.mol2,-4186.603445141321,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O91:2.097;O92:2.130;O88:2.167;O87:2.177;N12:2.360;N29:2.397;N89:2.444;N85:2.526;N26:2.561,2.5606,2.6254,0.0648,O91:2.097;O92:2.130;O88:2.167;O87:2.177;N12:2.360;N29:2.397;N89:2.444;N85:2.526;N26:2.561;N25:2.625;O93:2.793;N13:3.047;N30:3.156;O90:3.623;O86:3.715;N16:4.563;N33:4.593
14,75a002a31497,Eu,63,3,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,"[11, 24, 25, 28]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_1a8a8a56f3cb.xyz,2,large_ligand_fast,1850976698,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_75a002a31497_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_75a002a31497_attempt02_large_ligand_fast.mol2,-4186.701172795547,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O92:2.126;O91:2.133;O87:2.164;O88:2.196;N29:2.352;N12:2.374;N89:2.467;N85:2.497;N25:2.569,2.5689,2.6279,0.059,O92:2.126;O91:2.133;O87:2.164;O88:2.196;N29:2.352;N12:2.374;N89:2.467;N85:2.497;N25:2.569;N26:2.628;O93:2.917;N30:3.087;N13:3.118;O90:3.641;O86:3.648;N16:4.571;N33:4.581
