queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,accepted_attempt,accepted_xyz_path,accepted_mol2_path,qc_class,coreCN_max_dist,gap_after_coreCN,nearest_coreCN_sig,accepted_for_clean_3d_features,ligtype_override
6,8085bc618fe6,Eu,63,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,63|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,2,data/processed/geometries_family_regenerated/conformer_borderline/accepted/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_8085bc618fe6_attempt02_standard.xyz,data/processed/geometries_family_regenerated/conformer_borderline/accepted/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_8085bc618fe6_attempt02_standard.mol2,OK,2.8313,1.5464,O207:2.327;O75:2.428;O15:2.567;O143:2.577;O79:2.618;O203:2.636;O11:2.725;O257:2.786;O139:2.831,True,
