queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
4,ee1036964dae,Eu,63,3,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,"[5, 11, 14]",3,9,3,water,63|CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae.xyz,1,large_ligand_fast,1230146946,40,5,250,0,rejected_by_nearest_coreCN_qc,False,,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt01_large_ligand_fast.mol2,-6091.719947494901,,FAIL_LONG_BOND,coreCN_max_dist>3.10,S6:2.807;S141:2.810;S69:2.884;S132:2.887;O138:2.892;S78:2.899;S15:2.921;O75:3.031;O12:3.604,3.6040,3.7991,0.1951,S6:2.807;S141:2.810;S69:2.884;S132:2.887;O138:2.892;S78:2.899;S15:2.921;O75:3.031;O12:3.604;P140:3.799;P77:4.006;P131:4.066;P68:4.092;P5:4.101;P14:4.400
4,ee1036964dae,Eu,63,3,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,"[5, 11, 14]",3,9,3,water,63|CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae.xyz,2,standard,1230154865,50,6,250,0,rejected_by_nearest_coreCN_qc,False,,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt02_standard.xyz,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt02_standard.mol2,-6092.295485542129,,FAIL_LONG_BOND,coreCN_max_dist>3.10,S132:2.851;S15:2.856;S69:2.861;S78:2.873;O138:2.877;S141:2.906;S6:2.915;O75:2.948;O12:3.320,3.3202,3.8068,0.4866,S132:2.851;S15:2.856;S69:2.861;S78:2.873;O138:2.877;S141:2.906;S6:2.915;O75:2.948;O12:3.320;P68:3.807;P131:3.856;P140:3.979;P14:3.984;P77:4.026;P5:4.208
12,57d63caa8449,Pr,59,3,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,"[17, 19, 22]",3,9,3,water,59|CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_57d63caa8449.xyz,1,large_ligand_fast,64819654,40,5,250,0,accepted,True,,data/processed/geometries_family_regenerated/conformer_borderline/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_water_57d63caa8449_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/conformer_borderline/accepted/Pr/Pr_Z59_ox3_CN9_nlig3_water_57d63caa8449_attempt01_large_ligand_fast.mol2,-10259.081227807,,OK,nearest_coreCN_qc_ok,O18:2.369;O125:2.486;O237:2.510;O127:2.531;O23:2.535;O232:2.567;O130:2.569;O20:2.594;O234:2.836,2.8360,4.4134,1.5774,O18:2.369;O125:2.486;O237:2.510;O127:2.531;O23:2.535;O232:2.567;O130:2.569;O20:2.594;O234:2.836;N122:4.413;N15:4.555;N24:4.699;N131:4.705;N238:4.724;N229:4.786
