queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,attempts_run,best_qc_class,best_coreCN_max_dist,best_gap_after_coreCN,best_xyz_path,best_failed_xyz_path,failure_note,accepted_for_clean_3d_features,ligtype_override
1,9ce4f4d1c0d5,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]",3,9,3,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,2,,,,,,double free or corruption (!prev),False,
2,f32387e7edd6,Eu,63,3,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,"[5, 11, 14]",3,9,3,nitrate,63|CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC|nitrate,2,BORDERLINE_LONGISH,2.9662,0.8561,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_f32387e7edd6_attempt02_standard.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_f32387e7edd6_attempt02_standard.xyz,coreCN_max_dist>2.95,False,
3,e9fcac340ff5,Eu,63,3,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,"[0, 3, 6]",3,9,3,water,63|S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1|water,2,FAIL_LONG_BOND,3.1163,0.7859,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Eu/Eu_Z63_ox3_CN9_nlig3_water_e9fcac340ff5_attempt01_large_ligand_fast.xyz,coreCN_max_dist>3.10,False,
4,ee1036964dae,Eu,63,3,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,"[5, 11, 14]",3,9,3,water,63|CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC|water,2,FAIL_LONG_BOND,3.3202,0.4866,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt02_standard.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
5,33c10b1775e6,Eu,63,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccccc2n1,"[18, 28]",2,9,4,nitrate,63|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccccc2n1|nitrate,2,FAIL_LONG_BOND,3.1817,1.2805,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_33c10b1775e6_attempt02_standard.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_33c10b1775e6_attempt02_standard.xyz,coreCN_max_dist>3.10,False,
9,17f690b1fab1,Gd,64,3,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,"[10, 14]",2,9,4,nitrate,64|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,2,FAIL_LONG_BOND,3.3345,0.895,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_17f690b1fab1_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_17f690b1fab1_attempt01_large_ligand_fast.xyz,no_structures_returned,False,
10,fb8eb6781614,Nd,60,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]",2,9,4,nitrate,60|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate,2,FAIL_LONG_BOND,3.6079,0.9722,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_fb8eb6781614_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_fb8eb6781614_attempt01_large_ligand_fast.xyz,coreCN_max_dist>3.10,False,
13,7fb42c46d354,Sm,62,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]",3,9,3,nitrate,62|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,2,BORDERLINE_LONGISH,3.0405,1.197,data/processed/geometries_family_regenerated/conformer_borderline/rejected/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_7fb42c46d354_attempt02_standard.xyz,data/processed/geometries_family_regenerated/conformer_borderline/best_failed/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_7fb42c46d354_attempt02_standard.xyz,coreCN_max_dist>2.95,False,
