exp_id,Extractant_Name,Extractant_Concentration_M,Acid_Name,Acid_Concentration_M,Solvent_Name,Metal_Name,Metal_Oxidation_state,Metal_Concentration_mM,Phase_Modifier_Name,Phase_Modifier_Concentration_M,Holdback_Agent_Name,Holdback_Agent_Concentration_M,Extractant_SMILES,Extractant_inchi,ini_comp,Acid_Concentration_Organic_M,f_Solvent_Name,f_Metal_Concentration_mM,DOI,entry_author,addition_date,obsDvalues,obsDvaluesValue,obsTotalEnergiesUnit,obsTemp,obsTempsValue,obsTempUnit,Contact_Time_min,Shaking_Time_min,Radiolytic_Dosage_kGy,comments_obsType,comments_description,volType,volValue,thirdType,thirdValue
10688,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Eu,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Eu, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:31,Distribution Ratio,0.1318256738556407,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10689,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Gd,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Gd, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:31,Distribution Ratio,0.1412537544622754,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10690,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Tb,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Tb, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:31,Distribution Ratio,0.1905460717963247,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10691,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Dy,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Dy, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:31,Distribution Ratio,0.2290867652767773,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10692,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Ho,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Ho, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:31,Distribution Ratio,0.2630267991895382,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10693,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Er,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Er, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:31,Distribution Ratio,0.2630267991895382,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10694,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Tm,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Tm, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:32,Distribution Ratio,0.2344228815319922,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10695,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Yb,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Yb, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:32,Distribution Ratio,0.2187761623949552,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10696,T2EHDGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,Lu,III ,0.5 mM,,,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"Hcl, T2EHDGA, Lu, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:32,Distribution Ratio,0.2187761623949552,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
10697,DMDODGA,0.1 M,Hcl,3 M,Isopar L with 30 vol% Exxal 13,La,III ,0.5 mM,,,,,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-,"Hcl, DMDODGA, La, Isopar L with 30 vol% Exxal 13",,Isopar L with 30 vol% Exxal 13,,"https://doi.org/10.1039/D4GC01146E, https://doi.org/10.1021/jacs.5c19738",Thomas Summers,2026-01-20 20:39:32,Distribution Ratio,2.290867652767773,-,Temperature,22.0,C,60.0 min,,,Comments,"Data Location: Table S20; Additional Comments: nan; Complexant_Name: nan; Complexant_SMILES: nan; Complexant_Concentration_M: nan; Publication_Year: 2024; Title: Agile synthesis and automated, high-throughput evaluation of diglycolamides for liquid–liquid extraction of rare-earth elements; Authors: L An, Y Yao, TB Hall, F Zhao, L Qi; No. of Extractants: 1; Aqueous Phase Metals: nan; Metal_Concentration_mM: 0.5; No. of Metals: 1",Volume Ratio,1.0,,
