queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
1,1c021f009609,Eu,63,3,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,"[8, 11, 31]",3,9,3,water,63|CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609.xyz,1,large_ligand_fast,1970699308,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tri_mer_bent,data/processed/geometries_family_regenerated/no_xyz_ligtype/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609_attempt01_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/no_xyz_ligtype/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609_attempt01_large_ligand_fast.mol2,-12789.685479674552,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O150:2.186;O288:2.287;O170:2.345;O12:2.365;O308:2.403;O32:2.421;N147:2.890;N9:2.906;N285:3.566,3.5655,4.3304,0.7649,O150:2.186;O288:2.287;O170:2.345;O12:2.365;O308:2.403;O32:2.421;N147:2.890;N9:2.906;N285:3.566;N151:4.330;N289:4.497;N13:4.531;N33:4.568;N171:4.569;N309:4.645
1,1c021f009609,Eu,63,3,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,"[8, 11, 31]",3,9,3,water,63|CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC|water,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609.xyz,2,standard,1970707227,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tri_mer_bent,data/processed/geometries_family_regenerated/no_xyz_ligtype/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609_attempt02_standard.xyz,data/processed/geometries_family_regenerated/no_xyz_ligtype/rejected/Eu/Eu_Z63_ox3_CN9_nlig3_water_1c021f009609_attempt02_standard.mol2,-12785.236266461194,,FAIL_LONG_BOND,coreCN_max_dist>3.10,O170:2.286;O308:2.344;O32:2.431;O12:2.754;O150:2.813;O288:2.851;N9:3.084;N147:3.164;N285:3.282,3.2820,4.0676,0.7856,O170:2.286;O308:2.344;O32:2.431;O12:2.754;O150:2.813;O288:2.851;N9:3.084;N147:3.164;N285:3.282;N171:4.068;N309:4.188;N33:4.340;N13:4.992;N151:5.032;N289:5.089
